index,sim,saf,sat,ewt,ist,wit,n_occ,x,y,T
1046,335,0.393132184,8.61,23.89,23.89,28.192,7,24.875,1.575,22.57930097
1047,335,0.393132184,8.61,23.89,23.89,28.192,7,6.9225,3.425,22.56701858
1048,335,0.393132184,8.61,23.89,23.89,28.192,7,11.5375,3.425,21.71106063
1049,335,0.393132184,8.61,23.89,23.89,28.192,7,20.7675,3.425,22.49146634
1050,336,0.393132184,8.61,23.89,23.89,29.581,7,4.615,1.575,22.81589505
1051,336,0.393132184,8.61,23.89,23.89,29.581,7,13.845,1.575,21.97747471
1052,336,0.393132184,8.61,23.89,23.89,29.581,7,23.075,1.575,22.90415404
1053,336,0.393132184,8.61,23.89,23.89,29.581,7,24.875,1.575,22.6296754
1054,336,0.393132184,8.61,23.89,23.89,29.581,7,6.9225,3.425,22.19686434
1055,336,0.393132184,8.61,23.89,23.89,29.581,7,11.5375,3.425,21.71696185
1056,336,0.393132184,8.61,23.89,23.89,29.581,7,20.7675,3.425,22.52797095
1057,337,0.393132184,8.61,25.97,25.97,26.664,7,4.615,1.575,24.30264831
1058,337,0.393132184,8.61,25.97,25.97,26.664,7,13.845,1.575,23.26447863
1059,337,0.393132184,8.61,25.97,25.97,26.664,7,23.075,1.575,24.41056261
1060,337,0.393132184,8.61,25.97,25.97,26.664,7,24.875,1.575,24.1428613
1061,337,0.393132184,8.61,25.97,25.97,26.664,7,6.9225,3.425,23.94301472
1062,337,0.393132184,8.61,25.97,25.97,26.664,7,11.5375,3.425,23.27114119
1063,337,0.393132184,8.61,25.97,25.97,26.664,7,20.7675,3.425,24.35515132
1064,338,0.393132184,8.61,25.97,25.97,28.192,7,4.615,1.575,24.40530443
1065,338,0.393132184,8.61,25.97,25.97,28.192,7,13.845,1.575,23.18483667
1066,338,0.393132184,8.61,25.97,25.97,28.192,7,23.075,1.575,24.45789471
1067,338,0.393132184,8.61,25.97,25.97,28.192,7,24.875,1.575,24.19440114
1068,338,0.393132184,8.61,25.97,25.97,28.192,7,6.9225,3.425,23.987663
1069,338,0.393132184,8.61,25.97,25.97,28.192,7,11.5375,3.425,22.95822278
1070,338,0.393132184,8.61,25.97,25.97,28.192,7,20.7675,3.425,24.28011044
1071,339,0.393132184,8.61,25.97,25.97,29.581,7,4.615,1.575,24.46658839
1072,339,0.393132184,8.61,25.97,25.97,29.581,7,13.845,1.575,23.17845849
1073,339,0.393132184,8.61,25.97,25.97,29.581,7,23.075,1.575,24.43782937
1074,339,0.393132184,8.61,25.97,25.97,29.581,7,24.875,1.575,24.14594354
1075,339,0.393132184,8.61,25.97,25.97,29.581,7,6.9225,3.425,23.93501427
1076,339,0.393132184,8.61,25.97,25.97,29.581,7,11.5375,3.425,23.18776102
1077,339,0.393132184,8.61,25.97,25.97,29.581,7,20.7675,3.425,24.46373028
1078,340,0.393132184,8.61,28.06,28.06,26.664,7,4.615,1.575,25.95611204
1079,340,0.393132184,8.61,28.06,28.06,26.664,7,13.845,1.575,24.96091972
1080,340,0.393132184,8.61,28.06,28.06,26.664,7,23.075,1.575,26.00852861
1081,340,0.393132184,8.61,28.06,28.06,26.664,7,24.875,1.575,25.76629779
1082,340,0.393132184,8.61,28.06,28.06,26.664,7,6.9225,3.425,25.33770841
1083,340,0.393132184,8.61,28.06,28.06,26.664,7,11.5375,3.425,24.67271963
1084,340,0.393132184,8.61,28.06,28.06,26.664,7,20.7675,3.425,26.04155761
1085,341,0.393132184,8.61,28.06,28.06,28.192,7,4.615,1.575,25.83909927
1086,341,0.393132184,8.61,28.06,28.06,28.192,7,13.845,1.575,25.06229653
1087,341,0.393132184,8.61,28.06,28.06,28.192,7,23.075,1.575,26.07421421
1088,341,0.393132184,8.61,28.06,28.06,28.192,7,24.875,1.575,25.79208496
1089,341,0.393132184,8.61,28.06,28.06,28.192,7,6.9225,3.425,25.56227726
1090,341,0.393132184,8.61,28.06,28.06,28.192,7,11.5375,3.425,24.60856498
1091,341,0.393132184,8.61,28.06,28.06,28.192,7,20.7675,3.425,25.98482257
1092,342,0.393132184,8.61,28.06,28.06,29.581,7,4.615,1.575,26.03148854
1093,342,0.393132184,8.61,28.06,28.06,29.581,7,13.845,1.575,24.8637209
1094,342,0.393132184,8.61,28.06,28.06,29.581,7,23.075,1.575,26.10092766
1095,342,0.393132184,8.61,28.06,28.06,29.581,7,24.875,1.575,25.81298422
1096,342,0.393132184,8.61,28.06,28.06,29.581,7,6.9225,3.425,25.57610567
1097,342,0.393132184,8.61,28.06,28.06,29.581,7,11.5375,3.425,24.74263162
1098,342,0.393132184,8.61,28.06,28.06,29.581,7,20.7675,3.425,25.87909641
1099,343,0.393132184,12.78,23.89,23.89,28.754,7,4.615,1.575,23.68540543
1100,343,0.393132184,12.78,23.89,23.89,28.754,7,13.845,1.575,22.92574691
1101,343,0.393132184,12.78,23.89,23.89,28.754,7,23.075,1.575,23.7394803
1102,343,0.393132184,12.78,23.89,23.89,28.754,7,24.875,1.575,23.29099138
1103,343,0.393132184,12.78,23.89,23.89,28.754,7,6.9225,3.425,22.88190389
1104,343,0.393132184,12.78,23.89,23.89,28.754,7,11.5375,3.425,22.6401086
1105,343,0.393132184,12.78,23.89,23.89,28.754,7,20.7675,3.425,23.2581729
1106,344,0.393132184,12.78,23.89,23.89,30.282,7,4.615,1.575,23.37469008
1107,344,0.393132184,12.78,23.89,23.89,30.282,7,13.845,1.575,22.98947317
1108,344,0.393132184,12.78,23.89,23.89,30.282,7,23.075,1.575,23.81740028
1109,344,0.393132184,12.78,23.89,23.89,30.282,7,24.875,1.575,23.24398479
1110,344,0.393132184,12.78,23.89,23.89,30.282,7,6.9225,3.425,23.06316275
1111,344,0.393132184,12.78,23.89,23.89,30.282,7,11.5375,3.425,22.45576339
1112,344,0.393132184,12.78,23.89,23.89,30.282,7,20.7675,3.425,23.05015452
1113,345,0.393132184,12.78,23.89,23.89,31.671,7,4.615,1.575,23.62399978
1114,345,0.393132184,12.78,23.89,23.89,31.671,7,13.845,1.575,22.91577685
1115,345,0.393132184,12.78,23.89,23.89,31.671,7,23.075,1.575,23.81107013
1116,345,0.393132184,12.78,23.89,23.89,31.671,7,24.875,1.575,23.24841744
1117,345,0.393132184,12.78,23.89,23.89,31.671,7,6.9225,3.425,23.17116401
1118,345,0.393132184,12.78,23.89,23.89,31.671,7,11.5375,3.425,22.63824251
1119,345,0.393132184,12.78,23.89,23.89,31.671,7,20.7675,3.425,23.16504681
1120,346,0.393132184,12.78,25.97,25.97,28.754,7,4.615,1.575,25.02491443
1121,346,0.393132184,12.78,25.97,25.97,28.754,7,13.845,1.575,24.38852479
1122,346,0.393132184,12.78,25.97,25.97,28.754,7,23.075,1.575,25.1973718
1123,346,0.393132184,12.78,25.97,25.97,28.754,7,24.875,1.575,24.93153634
1124,346,0.393132184,12.78,25.97,25.97,28.754,7,6.9225,3.425,24.53479668
1125,346,0.393132184,12.78,25.97,25.97,28.754,7,11.5375,3.425,24.08149716
1126,346,0.393132184,12.78,25.97,25.97,28.754,7,20.7675,3.425,24.58049299
1127,347,0.393132184,12.78,25.97,25.97,30.282,7,4.615,1.575,25.02563664
1128,347,0.393132184,12.78,25.97,25.97,30.282,7,13.845,1.575,24.26855387
1129,347,0.393132184,12.78,25.97,25.97,30.282,7,23.075,1.575,25.2514963
1130,347,0.393132184,12.78,25.97,25.97,30.282,7,24.875,1.575,24.92926309
1131,347,0.393132184,12.78,25.97,25.97,30.282,7,6.9225,3.425,24.89077455
1132,347,0.393132184,12.78,25.97,25.97,30.282,7,11.5375,3.425,24.14239414
1133,347,0.393132184,12.78,25.97,25.97,30.282,7,20.7675,3.425,24.76878434
1134,348,0.393132184,12.78,25.97,25.97,31.671,7,4.615,1.575,25.04579771
1135,348,0.393132184,12.78,25.97,25.97,31.671,7,13.845,1.575,24.35765742
1136,348,0.393132184,12.78,25.97,25.97,31.671,7,23.075,1.575,25.34368765
1137,348,0.393132184,12.78,25.97,25.97,31.671,7,24.875,1.575,24.88735185
1138,348,0.393132184,12.78,25.97,25.97,31.671,7,6.9225,3.425,24.8348318
1139,348,0.393132184,12.78,25.97,25.97,31.671,7,11.5375,3.425,24.08087273
1140,348,0.393132184,12.78,25.97,25.97,31.671,7,20.7675,3.425,24.66183092
1141,349,0.393132184,12.78,28.06,28.06,28.754,7,4.615,1.575,26.62992942
1142,349,0.393132184,12.78,28.06,28.06,28.754,7,13.845,1.575,25.88738126
1143,349,0.393132184,12.78,28.06,28.06,28.754,7,23.075,1.575,26.6653755
1144,349,0.393132184,12.78,28.06,28.06,28.754,7,24.875,1.575,26.42533738
1145,349,0.393132184,12.78,28.06,28.06,28.754,7,6.9225,3.425,26.17141698
1146,349,0.393132184,12.78,28.06,28.06,28.754,7,11.5375,3.425,25.41370925
1147,349,0.393132184,12.78,28.06,28.06,28.754,7,20.7675,3.425,26.08493004
1148,350,0.393132184,12.78,28.06,28.06,30.282,7,4.615,1.575,26.68260193
1149,350,0.393132184,12.78,28.06,28.06,30.282,7,13.845,1.575,25.91586425
1150,350,0.393132184,12.78,28.06,28.06,30.282,7,23.075,1.575,26.78485318
1151,350,0.393132184,12.78,28.06,28.06,30.282,7,24.875,1.575,26.54386356
1152,350,0.393132184,12.78,28.06,28.06,30.282,7,6.9225,3.425,26.22459481
1153,350,0.393132184,12.78,28.06,28.06,30.282,7,11.5375,3.425,25.60543945
1154,350,0.393132184,12.78,28.06,28.06,30.282,7,20.7675,3.425,26.24233873
1155,351,0.393132184,12.78,28.06,28.06,31.671,7,4.615,1.575,26.68492426
1156,351,0.393132184,12.78,28.06,28.06,31.671,7,13.845,1.575,25.96029469
1157,351,0.393132184,12.78,28.06,28.06,31.671,7,23.075,1.575,26.79062737
1158,351,0.393132184,12.78,28.06,28.06,31.671,7,24.875,1.575,26.46428265
1159,351,0.393132184,12.78,28.06,28.06,31.671,7,6.9225,3.425,26.23630016
1160,351,0.393132184,12.78,28.06,28.06,31.671,7,11.5375,3.425,25.67802349
1161,351,0.393132184,12.78,28.06,28.06,31.671,7,20.7675,3.425,26.17784385
1162,352,0.439383029,4.44,23.89,23.89,24.584,7,4.615,1.575,21.88617823
1163,352,0.439383029,4.44,23.89,23.89,24.584,7,13.845,1.575,20.92609741
1164,352,0.439383029,4.44,23.89,23.89,24.584,7,23.075,1.575,21.96338121
1165,352,0.439383029,4.44,23.89,23.89,24.584,7,24.875,1.575,21.67720502
1166,352,0.439383029,4.44,23.89,23.89,24.584,7,6.9225,3.425,21.31071035
1167,352,0.439383029,4.44,23.89,23.89,24.584,7,11.5375,3.425,20.56000755
1168,352,0.439383029,4.44,23.89,23.89,24.584,7,20.7675,3.425,21.37282508
1169,353,0.439383029,4.44,23.89,23.89,26.112,7,4.615,1.575,21.94081676
1170,353,0.439383029,4.44,23.89,23.89,26.112,7,13.845,1.575,20.98141241
1171,353,0.439383029,4.44,23.89,23.89,26.112,7,23.075,1.575,21.9676753
1172,353,0.439383029,4.44,23.89,23.89,26.112,7,24.875,1.575,21.6889829
1173,353,0.439383029,4.44,23.89,23.89,26.112,7,6.9225,3.425,21.31915861
1174,353,0.439383029,4.44,23.89,23.89,26.112,7,11.5375,3.425,20.63183286
1175,353,0.439383029,4.44,23.89,23.89,26.112,7,20.7675,3.425,21.79205148
1176,354,0.439383029,4.44,23.89,23.89,27.501,7,4.615,1.575,21.97499031
1177,354,0.439383029,4.44,23.89,23.89,27.501,7,13.845,1.575,21.14719277
1178,354,0.439383029,4.44,23.89,23.89,27.501,7,23.075,1.575,21.95880721
1179,354,0.439383029,4.44,23.89,23.89,27.501,7,24.875,1.575,21.67345429
1180,354,0.439383029,4.44,23.89,23.89,27.501,7,6.9225,3.425,21.32640531
1181,354,0.439383029,4.44,23.89,23.89,27.501,7,11.5375,3.425,20.74733684
1182,354,0.439383029,4.44,23.89,23.89,27.501,7,20.7675,3.425,21.39332273
1183,355,0.439383029,4.44,25.97,25.97,24.584,7,4.615,1.575,23.39477081
1184,355,0.439383029,4.44,25.97,25.97,24.584,7,13.845,1.575,22.12454767
1185,355,0.439383029,4.44,25.97,25.97,24.584,7,23.075,1.575,23.52204062
1186,355,0.439383029,4.44,25.97,25.97,24.584,7,24.875,1.575,23.24164501
1187,355,0.439383029,4.44,25.97,25.97,24.584,7,6.9225,3.425,22.77121593
1188,355,0.439383029,4.44,25.97,25.97,24.584,7,11.5375,3.425,21.94724796
1189,355,0.439383029,4.44,25.97,25.97,24.584,7,20.7675,3.425,23.1766141
1190,356,0.439383029,4.44,25.97,25.97,26.112,7,4.615,1.575,23.48141583
1191,356,0.439383029,4.44,25.97,25.97,26.112,7,13.845,1.575,22.34303913
1192,356,0.439383029,4.44,25.97,25.97,26.112,7,23.075,1.575,23.60778034
1193,356,0.439383029,4.44,25.97,25.97,26.112,7,24.875,1.575,23.32539847
1194,356,0.439383029,4.44,25.97,25.97,26.112,7,6.9225,3.425,22.73972088
1195,356,0.439383029,4.44,25.97,25.97,26.112,7,11.5375,3.425,22.04514491
1196,356,0.439383029,4.44,25.97,25.97,26.112,7,20.7675,3.425,23.36876712
1197,357,0.439383029,4.44,25.97,25.97,27.501,7,4.615,1.575,23.50309458
1198,357,0.439383029,4.44,25.97,25.97,27.501,7,13.845,1.575,22.17463507
1199,357,0.439383029,4.44,25.97,25.97,27.501,7,23.075,1.575,23.57690592
1200,357,0.439383029,4.44,25.97,25.97,27.501,7,24.875,1.575,23.30241998
1201,357,0.439383029,4.44,25.97,25.97,27.501,7,6.9225,3.425,23.18199001
1202,357,0.439383029,4.44,25.97,25.97,27.501,7,11.5375,3.425,22.020324
1203,357,0.439383029,4.44,25.97,25.97,27.501,7,20.7675,3.425,23.59092081
1204,358,0.439383029,4.44,28.06,28.06,24.584,7,4.615,1.575,25.06127912
1205,358,0.439383029,4.44,28.06,28.06,24.584,7,13.845,1.575,23.87647777
1206,358,0.439383029,4.44,28.06,28.06,24.584,7,23.075,1.575,25.24858155
1207,358,0.439383029,4.44,28.06,28.06,24.584,7,24.875,1.575,24.90496073
1208,358,0.439383029,4.44,28.06,28.06,24.584,7,6.9225,3.425,24.35694728
1209,358,0.439383029,4.44,28.06,28.06,24.584,7,11.5375,3.425,23.72185642
1210,358,0.439383029,4.44,28.06,28.06,24.584,7,20.7675,3.425,25.13475777
1211,359,0.439383029,4.44,28.06,28.06,26.112,7,4.615,1.575,25.0480634
1212,359,0.439383029,4.44,28.06,28.06,26.112,7,13.845,1.575,23.85553667
1213,359,0.439383029,4.44,28.06,28.06,26.112,7,23.075,1.575,25.13617761
1214,359,0.439383029,4.44,28.06,28.06,26.112,7,24.875,1.575,24.86431937
1215,359,0.439383029,4.44,28.06,28.06,26.112,7,6.9225,3.425,24.5728681
1216,359,0.439383029,4.44,28.06,28.06,26.112,7,11.5375,3.425,23.71334429
1217,359,0.439383029,4.44,28.06,28.06,26.112,7,20.7675,3.425,24.85804249
1218,360,0.439383029,4.44,28.06,28.06,27.501,7,4.615,1.575,25.16226001
1219,360,0.439383029,4.44,28.06,28.06,27.501,7,13.845,1.575,23.6840955
1220,360,0.439383029,4.44,28.06,28.06,27.501,7,23.075,1.575,25.21241528
1221,360,0.439383029,4.44,28.06,28.06,27.501,7,24.875,1.575,24.93532171
1222,360,0.439383029,4.44,28.06,28.06,27.501,7,6.9225,3.425,24.6131993
1223,360,0.439383029,4.44,28.06,28.06,27.501,7,11.5375,3.425,23.68546161
1224,360,0.439383029,4.44,28.06,28.06,27.501,7,20.7675,3.425,25.01808495
1225,361,0.439383029,8.61,23.89,23.89,26.664,7,4.615,1.575,22.5257948
1226,361,0.439383029,8.61,23.89,23.89,26.664,7,13.845,1.575,21.94639825
1227,361,0.439383029,8.61,23.89,23.89,26.664,7,23.075,1.575,22.812457
1228,361,0.439383029,8.61,23.89,23.89,26.664,7,24.875,1.575,22.33846139
1229,361,0.439383029,8.61,23.89,23.89,26.664,7,6.9225,3.425,22.04365244
1230,361,0.439383029,8.61,23.89,23.89,26.664,7,11.5375,3.425,21.66842267
1231,361,0.439383029,8.61,23.89,23.89,26.664,7,20.7675,3.425,21.87746897
1232,362,0.439383029,8.61,23.89,23.89,28.192,7,4.615,1.575,22.57506771
1233,362,0.439383029,8.61,23.89,23.89,28.192,7,13.845,1.575,21.70377138
1234,362,0.439383029,8.61,23.89,23.89,28.192,7,23.075,1.575,22.8713646
1235,362,0.439383029,8.61,23.89,23.89,28.192,7,24.875,1.575,22.47193783
1236,362,0.439383029,8.61,23.89,23.89,28.192,7,6.9225,3.425,22.06705982
1237,362,0.439383029,8.61,23.89,23.89,28.192,7,11.5375,3.425,21.59907371
1238,362,0.439383029,8.61,23.89,23.89,28.192,7,20.7675,3.425,22.30639247
1239,363,0.439383029,8.61,23.89,23.89,29.581,7,4.615,1.575,22.64637502
1240,363,0.439383029,8.61,23.89,23.89,29.581,7,13.845,1.575,21.93419854
1241,363,0.439383029,8.61,23.89,23.89,29.581,7,23.075,1.575,23.043612
1242,363,0.439383029,8.61,23.89,23.89,29.581,7,24.875,1.575,22.47347556
1243,363,0.439383029,8.61,23.89,23.89,29.581,7,6.9225,3.425,22.29288728
1244,363,0.439383029,8.61,23.89,23.89,29.581,7,11.5375,3.425,21.47369268
1245,363,0.439383029,8.61,23.89,23.89,29.581,7,20.7675,3.425,22.20292522
1246,364,0.439383029,8.61,25.97,25.97,26.664,7,4.615,1.575,24.15249398
1247,364,0.439383029,8.61,25.97,25.97,26.664,7,13.845,1.575,23.43583713
1248,364,0.439383029,8.61,25.97,25.97,26.664,7,23.075,1.575,24.27269947
1249,364,0.439383029,8.61,25.97,25.97,26.664,7,24.875,1.575,23.97283486
1250,364,0.439383029,8.61,25.97,25.97,26.664,7,6.9225,3.425,23.65488475
1251,364,0.439383029,8.61,25.97,25.97,26.664,7,11.5375,3.425,22.96585256
1252,364,0.439383029,8.61,25.97,25.97,26.664,7,20.7675,3.425,23.5346763
1253,365,0.439383029,8.61,25.97,25.97,28.192,7,4.615,1.575,24.09927678
1254,365,0.439383029,8.61,25.97,25.97,28.192,7,13.845,1.575,23.46792566
1255,365,0.439383029,8.61,25.97,25.97,28.192,7,23.075,1.575,24.25547328
1256,365,0.439383029,8.61,25.97,25.97,28.192,7,24.875,1.575,23.97250635
1257,365,0.439383029,8.61,25.97,25.97,28.192,7,6.9225,3.425,23.65265196
1258,365,0.439383029,8.61,25.97,25.97,28.192,7,11.5375,3.425,23.32763789
1259,365,0.439383029,8.61,25.97,25.97,28.192,7,20.7675,3.425,23.54131582
1260,366,0.439383029,8.61,25.97,25.97,29.581,7,4.615,1.575,24.19146745
1261,366,0.439383029,8.61,25.97,25.97,29.581,7,13.845,1.575,23.06512772
1262,366,0.439383029,8.61,25.97,25.97,29.581,7,23.075,1.575,24.44186064
1263,366,0.439383029,8.61,25.97,25.97,29.581,7,24.875,1.575,24.04527284
1264,366,0.439383029,8.61,25.97,25.97,29.581,7,6.9225,3.425,23.57847096
1265,366,0.439383029,8.61,25.97,25.97,29.581,7,11.5375,3.425,22.93500769
1266,366,0.439383029,8.61,25.97,25.97,29.581,7,20.7675,3.425,23.78870666
1267,367,0.439383029,8.61,28.06,28.06,26.664,7,4.615,1.575,25.65640989
1268,367,0.439383029,8.61,28.06,28.06,26.664,7,13.845,1.575,24.67015968
1269,367,0.439383029,8.61,28.06,28.06,26.664,7,23.075,1.575,25.83571252
1270,367,0.439383029,8.61,28.06,28.06,26.664,7,24.875,1.575,25.62686622
1271,367,0.439383029,8.61,28.06,28.06,26.664,7,6.9225,3.425,25.19543771
1272,367,0.439383029,8.61,28.06,28.06,26.664,7,11.5375,3.425,24.45242429
1273,367,0.439383029,8.61,28.06,28.06,26.664,7,20.7675,3.425,25.63789355
1274,368,0.439383029,8.61,28.06,28.06,28.192,7,4.615,1.575,25.72614647
1275,368,0.439383029,8.61,28.06,28.06,28.192,7,13.845,1.575,24.63291846
1276,368,0.439383029,8.61,28.06,28.06,28.192,7,23.075,1.575,25.82512901
1277,368,0.439383029,8.61,28.06,28.06,28.192,7,24.875,1.575,25.58367882
1278,368,0.439383029,8.61,28.06,28.06,28.192,7,6.9225,3.425,25.50675636
1279,368,0.439383029,8.61,28.06,28.06,28.192,7,11.5375,3.425,24.65212518
1280,368,0.439383029,8.61,28.06,28.06,28.192,7,20.7675,3.425,25.22998392
1281,369,0.439383029,8.61,28.06,28.06,29.581,7,4.615,1.575,25.82978824
1282,369,0.439383029,8.61,28.06,28.06,29.581,7,13.845,1.575,24.45259895
1283,369,0.439383029,8.61,28.06,28.06,29.581,7,23.075,1.575,25.9247026
1284,369,0.439383029,8.61,28.06,28.06,29.581,7,24.875,1.575,25.58954223
1285,369,0.439383029,8.61,28.06,28.06,29.581,7,6.9225,3.425,25.16891928
1286,369,0.439383029,8.61,28.06,28.06,29.581,7,11.5375,3.425,24.4814989
1287,369,0.439383029,8.61,28.06,28.06,29.581,7,20.7675,3.425,25.06927972
1288,370,0.439383029,12.78,23.89,23.89,28.754,7,4.615,1.575,23.53439726
1289,370,0.439383029,12.78,23.89,23.89,28.754,7,13.845,1.575,22.76741053
1290,370,0.439383029,12.78,23.89,23.89,28.754,7,23.075,1.575,23.62744001
1291,370,0.439383029,12.78,23.89,23.89,28.754,7,24.875,1.575,23.08112186
1292,370,0.439383029,12.78,23.89,23.89,28.754,7,6.9225,3.425,22.92957083
1293,370,0.439383029,12.78,23.89,23.89,28.754,7,11.5375,3.425,22.35576695
1294,370,0.439383029,12.78,23.89,23.89,28.754,7,20.7675,3.425,22.82771812
1295,371,0.439383029,12.78,23.89,23.89,30.282,7,4.615,1.575,23.68055234
1296,371,0.439383029,12.78,23.89,23.89,30.282,7,13.845,1.575,22.96270344
1297,371,0.439383029,12.78,23.89,23.89,30.282,7,23.075,1.575,23.62257368
1298,371,0.439383029,12.78,23.89,23.89,30.282,7,24.875,1.575,23.0973798
1299,371,0.439383029,12.78,23.89,23.89,30.282,7,6.9225,3.425,23.04234038
1300,371,0.439383029,12.78,23.89,23.89,30.282,7,11.5375,3.425,22.37477986
1301,371,0.439383029,12.78,23.89,23.89,30.282,7,20.7675,3.425,22.84186891
1302,372,0.439383029,12.78,23.89,23.89,31.671,7,4.615,1.575,23.63480695
1303,372,0.439383029,12.78,23.89,23.89,31.671,7,13.845,1.575,23.16269196
1304,372,0.439383029,12.78,23.89,23.89,31.671,7,23.075,1.575,23.67712667
1305,372,0.439383029,12.78,23.89,23.89,31.671,7,24.875,1.575,23.10082096
1306,372,0.439383029,12.78,23.89,23.89,31.671,7,6.9225,3.425,23.06763157
1307,372,0.439383029,12.78,23.89,23.89,31.671,7,11.5375,3.425,22.25960842
1308,372,0.439383029,12.78,23.89,23.89,31.671,7,20.7675,3.425,22.76031932
1309,373,0.439383029,12.78,25.97,25.97,28.754,7,4.615,1.575,25.26786509
1310,373,0.439383029,12.78,25.97,25.97,28.754,7,13.845,1.575,24.30824822
1311,373,0.439383029,12.78,25.97,25.97,28.754,7,23.075,1.575,25.21726792
1312,373,0.439383029,12.78,25.97,25.97,28.754,7,24.875,1.575,24.68593927
1313,373,0.439383029,12.78,25.97,25.97,28.754,7,6.9225,3.425,24.8297972
1314,373,0.439383029,12.78,25.97,25.97,28.754,7,11.5375,3.425,24.03485775
1315,373,0.439383029,12.78,25.97,25.97,28.754,7,20.7675,3.425,24.3349828
1316,374,0.439383029,12.78,25.97,25.97,30.282,7,4.615,1.575,25.0877496
1317,374,0.439383029,12.78,25.97,25.97,30.282,7,13.845,1.575,24.17638623
1318,374,0.439383029,12.78,25.97,25.97,30.282,7,23.075,1.575,25.27292444
1319,374,0.439383029,12.78,25.97,25.97,30.282,7,24.875,1.575,24.67174542
1320,374,0.439383029,12.78,25.97,25.97,30.282,7,6.9225,3.425,24.61791723
1321,374,0.439383029,12.78,25.97,25.97,30.282,7,11.5375,3.425,23.97719784
1322,374,0.439383029,12.78,25.97,25.97,30.282,7,20.7675,3.425,24.30304682
1323,375,0.439383029,12.78,25.97,25.97,31.671,7,4.615,1.575,25.18454558
1324,375,0.439383029,12.78,25.97,25.97,31.671,7,13.845,1.575,24.06873016
1325,375,0.439383029,12.78,25.97,25.97,31.671,7,23.075,1.575,25.24783065
1326,375,0.439383029,12.78,25.97,25.97,31.671,7,24.875,1.575,24.70103902
1327,375,0.439383029,12.78,25.97,25.97,31.671,7,6.9225,3.425,24.45703656
1328,375,0.439383029,12.78,25.97,25.97,31.671,7,11.5375,3.425,23.91814768
1329,375,0.439383029,12.78,25.97,25.97,31.671,7,20.7675,3.425,24.32204216
1330,376,0.439383029,12.78,28.06,28.06,28.754,7,4.615,1.575,26.41349245
1331,376,0.439383029,12.78,28.06,28.06,28.754,7,13.845,1.575,25.75218718
1332,376,0.439383029,12.78,28.06,28.06,28.754,7,23.075,1.575,26.7377254
1333,376,0.439383029,12.78,28.06,28.06,28.754,7,24.875,1.575,26.2773985
1334,376,0.439383029,12.78,28.06,28.06,28.754,7,6.9225,3.425,25.98071317
1335,376,0.439383029,12.78,28.06,28.06,28.754,7,11.5375,3.425,25.46349463
