index,sim,saf,sat,ewt,ist,wit,n_occ,x,y,V
1495,399,0.505868619,12.78,23.89,23.89,31.671,7,6.9225,3.425,0.171688742
1496,399,0.505868619,12.78,23.89,23.89,31.671,7,11.5375,3.425,0.148147279
1497,399,0.505868619,12.78,23.89,23.89,31.671,7,20.7675,3.425,0.188734747
1498,400,0.505868619,12.78,25.97,25.97,28.754,7,4.615,1.575,0.133897976
1499,400,0.505868619,12.78,25.97,25.97,28.754,7,13.845,1.575,0.144881337
1500,400,0.505868619,12.78,25.97,25.97,28.754,7,23.075,1.575,0.137225092
1501,400,0.505868619,12.78,25.97,25.97,28.754,7,24.875,1.575,0.12523239
1502,400,0.505868619,12.78,25.97,25.97,28.754,7,6.9225,3.425,0.164609489
1503,400,0.505868619,12.78,25.97,25.97,28.754,7,11.5375,3.425,0.1342508
1504,400,0.505868619,12.78,25.97,25.97,28.754,7,20.7675,3.425,0.181882949
1505,401,0.505868619,12.78,25.97,25.97,30.282,7,4.615,1.575,0.136691831
1506,401,0.505868619,12.78,25.97,25.97,30.282,7,13.845,1.575,0.143673997
1507,401,0.505868619,12.78,25.97,25.97,30.282,7,23.075,1.575,0.136641325
1508,401,0.505868619,12.78,25.97,25.97,30.282,7,24.875,1.575,0.123848243
1509,401,0.505868619,12.78,25.97,25.97,30.282,7,6.9225,3.425,0.160744311
1510,401,0.505868619,12.78,25.97,25.97,30.282,7,11.5375,3.425,0.148307022
1511,401,0.505868619,12.78,25.97,25.97,30.282,7,20.7675,3.425,0.187284617
1512,402,0.505868619,12.78,25.97,25.97,31.671,7,4.615,1.575,0.136701697
1513,402,0.505868619,12.78,25.97,25.97,31.671,7,13.845,1.575,0.156825495
1514,402,0.505868619,12.78,25.97,25.97,31.671,7,23.075,1.575,0.136823644
1515,402,0.505868619,12.78,25.97,25.97,31.671,7,24.875,1.575,0.126946887
1516,402,0.505868619,12.78,25.97,25.97,31.671,7,6.9225,3.425,0.16796685
1517,402,0.505868619,12.78,25.97,25.97,31.671,7,11.5375,3.425,0.117489049
1518,402,0.505868619,12.78,25.97,25.97,31.671,7,20.7675,3.425,0.174684106
1519,403,0.505868619,12.78,28.06,28.06,28.754,7,4.615,1.575,0.130670455
1520,403,0.505868619,12.78,28.06,28.06,28.754,7,13.845,1.575,0.144153789
1521,403,0.505868619,12.78,28.06,28.06,28.754,7,23.075,1.575,0.144104817
1522,403,0.505868619,12.78,28.06,28.06,28.754,7,24.875,1.575,0.124029545
1523,403,0.505868619,12.78,28.06,28.06,28.754,7,6.9225,3.425,0.146721799
1524,403,0.505868619,12.78,28.06,28.06,28.754,7,11.5375,3.425,0.143662876
1525,403,0.505868619,12.78,28.06,28.06,28.754,7,20.7675,3.425,0.175679092
1526,404,0.505868619,12.78,28.06,28.06,30.282,7,4.615,1.575,0.137350051
1527,404,0.505868619,12.78,28.06,28.06,30.282,7,13.845,1.575,0.142194995
1528,404,0.505868619,12.78,28.06,28.06,30.282,7,23.075,1.575,0.144653261
1529,404,0.505868619,12.78,28.06,28.06,30.282,7,24.875,1.575,0.122774692
1530,404,0.505868619,12.78,28.06,28.06,30.282,7,6.9225,3.425,0.148412745
1531,404,0.505868619,12.78,28.06,28.06,30.282,7,11.5375,3.425,0.144616387
1532,404,0.505868619,12.78,28.06,28.06,30.282,7,20.7675,3.425,0.180598701
1533,405,0.505868619,12.78,28.06,28.06,31.671,7,4.615,1.575,0.142185857
1534,405,0.505868619,12.78,28.06,28.06,31.671,7,13.845,1.575,0.148123441
1535,405,0.505868619,12.78,28.06,28.06,31.671,7,23.075,1.575,0.149118803
1536,405,0.505868619,12.78,28.06,28.06,31.671,7,24.875,1.575,0.12104943
1537,405,0.505868619,12.78,28.06,28.06,31.671,7,6.9225,3.425,0.157063455
1538,405,0.505868619,12.78,28.06,28.06,31.671,7,11.5375,3.425,0.148909513
1539,405,0.505868619,12.78,28.06,28.06,31.671,7,20.7675,3.425,0.183267043
1540,406,0.60993302,4.44,23.89,23.89,24.584,7,4.615,1.575,0.157126876
1541,406,0.60993302,4.44,23.89,23.89,24.584,7,13.845,1.575,0.172313338
1542,406,0.60993302,4.44,23.89,23.89,24.584,7,23.075,1.575,0.16000483
1543,406,0.60993302,4.44,23.89,23.89,24.584,7,24.875,1.575,0.144235746
1544,406,0.60993302,4.44,23.89,23.89,24.584,7,6.9225,3.425,0.191855695
1545,406,0.60993302,4.44,23.89,23.89,24.584,7,11.5375,3.425,0.141897404
1546,406,0.60993302,4.44,23.89,23.89,24.584,7,20.7675,3.425,0.220638675
1547,407,0.60993302,4.44,23.89,23.89,26.112,7,4.615,1.575,0.157271964
1548,407,0.60993302,4.44,23.89,23.89,26.112,7,13.845,1.575,0.145819182
1549,407,0.60993302,4.44,23.89,23.89,26.112,7,23.075,1.575,0.163979359
1550,407,0.60993302,4.44,23.89,23.89,26.112,7,24.875,1.575,0.142101148
1551,407,0.60993302,4.44,23.89,23.89,26.112,7,6.9225,3.425,0.179059575
1552,407,0.60993302,4.44,23.89,23.89,26.112,7,11.5375,3.425,0.168366751
1553,407,0.60993302,4.44,23.89,23.89,26.112,7,20.7675,3.425,0.228623203
1554,408,0.60993302,4.44,23.89,23.89,27.501,7,4.615,1.575,0.157388608
1555,408,0.60993302,4.44,23.89,23.89,27.501,7,13.845,1.575,0.173809358
1556,408,0.60993302,4.44,23.89,23.89,27.501,7,23.075,1.575,0.156597874
1557,408,0.60993302,4.44,23.89,23.89,27.501,7,24.875,1.575,0.144278962
1558,408,0.60993302,4.44,23.89,23.89,27.501,7,6.9225,3.425,0.192258499
1559,408,0.60993302,4.44,23.89,23.89,27.501,7,11.5375,3.425,0.164071336
1560,408,0.60993302,4.44,23.89,23.89,27.501,7,20.7675,3.425,0.211649778
1561,409,0.60993302,4.44,25.97,25.97,24.584,7,4.615,1.575,0.151835341
1562,409,0.60993302,4.44,25.97,25.97,24.584,7,13.845,1.575,0.153175019
1563,409,0.60993302,4.44,25.97,25.97,24.584,7,23.075,1.575,0.17486826
1564,409,0.60993302,4.44,25.97,25.97,24.584,7,24.875,1.575,0.147006006
1565,409,0.60993302,4.44,25.97,25.97,24.584,7,6.9225,3.425,0.164597796
1566,409,0.60993302,4.44,25.97,25.97,24.584,7,11.5375,3.425,0.167487635
1567,409,0.60993302,4.44,25.97,25.97,24.584,7,20.7675,3.425,0.211869633
1568,410,0.60993302,4.44,25.97,25.97,26.112,7,4.615,1.575,0.152439813
1569,410,0.60993302,4.44,25.97,25.97,26.112,7,13.845,1.575,0.162266247
1570,410,0.60993302,4.44,25.97,25.97,26.112,7,23.075,1.575,0.179415753
1571,410,0.60993302,4.44,25.97,25.97,26.112,7,24.875,1.575,0.144308929
1572,410,0.60993302,4.44,25.97,25.97,26.112,7,6.9225,3.425,0.181048475
1573,410,0.60993302,4.44,25.97,25.97,26.112,7,11.5375,3.425,0.185937579
1574,410,0.60993302,4.44,25.97,25.97,26.112,7,20.7675,3.425,0.209827243
1575,411,0.60993302,4.44,25.97,25.97,27.501,7,4.615,1.575,0.159775068
1576,411,0.60993302,4.44,25.97,25.97,27.501,7,13.845,1.575,0.175398
1577,411,0.60993302,4.44,25.97,25.97,27.501,7,23.075,1.575,0.167750161
1578,411,0.60993302,4.44,25.97,25.97,27.501,7,24.875,1.575,0.14999041
1579,411,0.60993302,4.44,25.97,25.97,27.501,7,6.9225,3.425,0.168371478
1580,411,0.60993302,4.44,25.97,25.97,27.501,7,11.5375,3.425,0.189626807
1581,411,0.60993302,4.44,25.97,25.97,27.501,7,20.7675,3.425,0.235058304
1582,412,0.60993302,4.44,28.06,28.06,24.584,7,4.615,1.575,0.15228694
1583,412,0.60993302,4.44,28.06,28.06,24.584,7,13.845,1.575,0.200696748
1584,412,0.60993302,4.44,28.06,28.06,24.584,7,23.075,1.575,0.168753905
1585,412,0.60993302,4.44,28.06,28.06,24.584,7,24.875,1.575,0.154298594
1586,412,0.60993302,4.44,28.06,28.06,24.584,7,6.9225,3.425,0.169218195
1587,412,0.60993302,4.44,28.06,28.06,24.584,7,11.5375,3.425,0.172859481
1588,412,0.60993302,4.44,28.06,28.06,24.584,7,20.7675,3.425,0.205643794
1589,413,0.60993302,4.44,28.06,28.06,26.112,7,4.615,1.575,0.157567677
1590,413,0.60993302,4.44,28.06,28.06,26.112,7,13.845,1.575,0.158995655
1591,413,0.60993302,4.44,28.06,28.06,26.112,7,23.075,1.575,0.177742444
1592,413,0.60993302,4.44,28.06,28.06,26.112,7,24.875,1.575,0.14499349
1593,413,0.60993302,4.44,28.06,28.06,26.112,7,6.9225,3.425,0.172527828
1594,413,0.60993302,4.44,28.06,28.06,26.112,7,11.5375,3.425,0.159054657
1595,413,0.60993302,4.44,28.06,28.06,26.112,7,20.7675,3.425,0.205966864
1596,414,0.60993302,4.44,28.06,28.06,27.501,7,4.615,1.575,0.138769506
1597,414,0.60993302,4.44,28.06,28.06,27.501,7,13.845,1.575,0.208918041
1598,414,0.60993302,4.44,28.06,28.06,27.501,7,23.075,1.575,0.170866354
1599,414,0.60993302,4.44,28.06,28.06,27.501,7,24.875,1.575,0.140344715
1600,414,0.60993302,4.44,28.06,28.06,27.501,7,6.9225,3.425,0.191028521
1601,414,0.60993302,4.44,28.06,28.06,27.501,7,11.5375,3.425,0.179672391
1602,414,0.60993302,4.44,28.06,28.06,27.501,7,20.7675,3.425,0.221268002
1603,415,0.60993302,8.61,23.89,23.89,26.664,7,4.615,1.575,0.148645891
1604,415,0.60993302,8.61,23.89,23.89,26.664,7,13.845,1.575,0.160491873
1605,415,0.60993302,8.61,23.89,23.89,26.664,7,23.075,1.575,0.147832589
1606,415,0.60993302,8.61,23.89,23.89,26.664,7,24.875,1.575,0.138206262
1607,415,0.60993302,8.61,23.89,23.89,26.664,7,6.9225,3.425,0.190278493
1608,415,0.60993302,8.61,23.89,23.89,26.664,7,11.5375,3.425,0.149182419
1609,415,0.60993302,8.61,23.89,23.89,26.664,7,20.7675,3.425,0.210308222
1610,416,0.60993302,8.61,23.89,23.89,28.192,7,4.615,1.575,0.146105666
1611,416,0.60993302,8.61,23.89,23.89,28.192,7,13.845,1.575,0.154868264
1612,416,0.60993302,8.61,23.89,23.89,28.192,7,23.075,1.575,0.146324382
1613,416,0.60993302,8.61,23.89,23.89,28.192,7,24.875,1.575,0.139554455
1614,416,0.60993302,8.61,23.89,23.89,28.192,7,6.9225,3.425,0.193402066
1615,416,0.60993302,8.61,23.89,23.89,28.192,7,11.5375,3.425,0.14891498
1616,416,0.60993302,8.61,23.89,23.89,28.192,7,20.7675,3.425,0.224934734
1617,417,0.60993302,8.61,23.89,23.89,29.581,7,4.615,1.575,0.145650957
1618,417,0.60993302,8.61,23.89,23.89,29.581,7,13.845,1.575,0.158183508
1619,417,0.60993302,8.61,23.89,23.89,29.581,7,23.075,1.575,0.145756864
1620,417,0.60993302,8.61,23.89,23.89,29.581,7,24.875,1.575,0.137602698
1621,417,0.60993302,8.61,23.89,23.89,29.581,7,6.9225,3.425,0.194983811
1622,417,0.60993302,8.61,23.89,23.89,29.581,7,11.5375,3.425,0.173483915
1623,417,0.60993302,8.61,23.89,23.89,29.581,7,20.7675,3.425,0.21776082
1624,418,0.60993302,8.61,25.97,25.97,26.664,7,4.615,1.575,0.146564295
1625,418,0.60993302,8.61,25.97,25.97,26.664,7,13.845,1.575,0.178807623
1626,418,0.60993302,8.61,25.97,25.97,26.664,7,23.075,1.575,0.147807748
1627,418,0.60993302,8.61,25.97,25.97,26.664,7,24.875,1.575,0.13904113
1628,418,0.60993302,8.61,25.97,25.97,26.664,7,6.9225,3.425,0.179910162
1629,418,0.60993302,8.61,25.97,25.97,26.664,7,11.5375,3.425,0.145722141
1630,418,0.60993302,8.61,25.97,25.97,26.664,7,20.7675,3.425,0.204225501
1631,419,0.60993302,8.61,25.97,25.97,28.192,7,4.615,1.575,0.152136731
1632,419,0.60993302,8.61,25.97,25.97,28.192,7,13.845,1.575,0.17042
1633,419,0.60993302,8.61,25.97,25.97,28.192,7,23.075,1.575,0.142867036
1634,419,0.60993302,8.61,25.97,25.97,28.192,7,24.875,1.575,0.141018943
1635,419,0.60993302,8.61,25.97,25.97,28.192,7,6.9225,3.425,0.189134251
1636,419,0.60993302,8.61,25.97,25.97,28.192,7,11.5375,3.425,0.161129156
1637,419,0.60993302,8.61,25.97,25.97,28.192,7,20.7675,3.425,0.206359501
1638,420,0.60993302,8.61,25.97,25.97,29.581,7,4.615,1.575,0.146102998
1639,420,0.60993302,8.61,25.97,25.97,29.581,7,13.845,1.575,0.167353624
1640,420,0.60993302,8.61,25.97,25.97,29.581,7,23.075,1.575,0.153242207
1641,420,0.60993302,8.61,25.97,25.97,29.581,7,24.875,1.575,0.136388867
1642,420,0.60993302,8.61,25.97,25.97,29.581,7,6.9225,3.425,0.200880643
1643,420,0.60993302,8.61,25.97,25.97,29.581,7,11.5375,3.425,0.144837987
1644,420,0.60993302,8.61,25.97,25.97,29.581,7,20.7675,3.425,0.214095407
1645,421,0.60993302,8.61,28.06,28.06,26.664,7,4.615,1.575,0.145921403
1646,421,0.60993302,8.61,28.06,28.06,26.664,7,13.845,1.575,0.159162389
1647,421,0.60993302,8.61,28.06,28.06,26.664,7,23.075,1.575,0.14383091
1648,421,0.60993302,8.61,28.06,28.06,26.664,7,24.875,1.575,0.151794051
1649,421,0.60993302,8.61,28.06,28.06,26.664,7,6.9225,3.425,0.183620899
1650,421,0.60993302,8.61,28.06,28.06,26.664,7,11.5375,3.425,0.164893942
1651,421,0.60993302,8.61,28.06,28.06,26.664,7,20.7675,3.425,0.208575855
1652,422,0.60993302,8.61,28.06,28.06,28.192,7,4.615,1.575,0.153688796
1653,422,0.60993302,8.61,28.06,28.06,28.192,7,13.845,1.575,0.155509716
1654,422,0.60993302,8.61,28.06,28.06,28.192,7,23.075,1.575,0.149929331
1655,422,0.60993302,8.61,28.06,28.06,28.192,7,24.875,1.575,0.152404126
1656,422,0.60993302,8.61,28.06,28.06,28.192,7,6.9225,3.425,0.160392691
1657,422,0.60993302,8.61,28.06,28.06,28.192,7,11.5375,3.425,0.152677258
1658,422,0.60993302,8.61,28.06,28.06,28.192,7,20.7675,3.425,0.215470389
1659,423,0.60993302,8.61,28.06,28.06,29.581,7,4.615,1.575,0.152323254
1660,423,0.60993302,8.61,28.06,28.06,29.581,7,13.845,1.575,0.165451865
1661,423,0.60993302,8.61,28.06,28.06,29.581,7,23.075,1.575,0.146409404
1662,423,0.60993302,8.61,28.06,28.06,29.581,7,24.875,1.575,0.146605929
1663,423,0.60993302,8.61,28.06,28.06,29.581,7,6.9225,3.425,0.15481376
1664,423,0.60993302,8.61,28.06,28.06,29.581,7,11.5375,3.425,0.176593693
1665,423,0.60993302,8.61,28.06,28.06,29.581,7,20.7675,3.425,0.202074419
1666,424,0.60993302,12.78,23.89,23.89,28.754,7,4.615,1.575,0.133795907
1667,424,0.60993302,12.78,23.89,23.89,28.754,7,13.845,1.575,0.140190139
1668,424,0.60993302,12.78,23.89,23.89,28.754,7,23.075,1.575,0.132850864
1669,424,0.60993302,12.78,23.89,23.89,28.754,7,24.875,1.575,0.115114309
1670,424,0.60993302,12.78,23.89,23.89,28.754,7,6.9225,3.425,0.200953607
1671,424,0.60993302,12.78,23.89,23.89,28.754,7,11.5375,3.425,0.172291183
1672,424,0.60993302,12.78,23.89,23.89,28.754,7,20.7675,3.425,0.20413778
1673,425,0.60993302,12.78,23.89,23.89,30.282,7,4.615,1.575,0.134303063
1674,425,0.60993302,12.78,23.89,23.89,30.282,7,13.845,1.575,0.147838345
1675,425,0.60993302,12.78,23.89,23.89,30.282,7,23.075,1.575,0.127158849
1676,425,0.60993302,12.78,23.89,23.89,30.282,7,24.875,1.575,0.111938005
1677,425,0.60993302,12.78,23.89,23.89,30.282,7,6.9225,3.425,0.200841962
1678,425,0.60993302,12.78,23.89,23.89,30.282,7,11.5375,3.425,0.164640427
1679,425,0.60993302,12.78,23.89,23.89,30.282,7,20.7675,3.425,0.195232367
1680,426,0.60993302,12.78,23.89,23.89,31.671,7,4.615,1.575,0.132721228
1681,426,0.60993302,12.78,23.89,23.89,31.671,7,13.845,1.575,0.146905541
1682,426,0.60993302,12.78,23.89,23.89,31.671,7,23.075,1.575,0.125566059
1683,426,0.60993302,12.78,23.89,23.89,31.671,7,24.875,1.575,0.116637858
1684,426,0.60993302,12.78,23.89,23.89,31.671,7,6.9225,3.425,0.207281037
1685,426,0.60993302,12.78,23.89,23.89,31.671,7,11.5375,3.425,0.167962424
1686,426,0.60993302,12.78,23.89,23.89,31.671,7,20.7675,3.425,0.200523351
1687,427,0.60993302,12.78,25.97,25.97,28.754,7,4.615,1.575,0.142771483
1688,427,0.60993302,12.78,25.97,25.97,28.754,7,13.845,1.575,0.148574564
1689,427,0.60993302,12.78,25.97,25.97,28.754,7,23.075,1.575,0.128422868
1690,427,0.60993302,12.78,25.97,25.97,28.754,7,24.875,1.575,0.120934961
1691,427,0.60993302,12.78,25.97,25.97,28.754,7,6.9225,3.425,0.173952079
1692,427,0.60993302,12.78,25.97,25.97,28.754,7,11.5375,3.425,0.174045309
1693,427,0.60993302,12.78,25.97,25.97,28.754,7,20.7675,3.425,0.204804063
1694,428,0.60993302,12.78,25.97,25.97,30.282,7,4.615,1.575,0.138230472
1695,428,0.60993302,12.78,25.97,25.97,30.282,7,13.845,1.575,0.149909906
1696,428,0.60993302,12.78,25.97,25.97,30.282,7,23.075,1.575,0.14153471
1697,428,0.60993302,12.78,25.97,25.97,30.282,7,24.875,1.575,0.118750062
1698,428,0.60993302,12.78,25.97,25.97,30.282,7,6.9225,3.425,0.185890762
1699,428,0.60993302,12.78,25.97,25.97,30.282,7,11.5375,3.425,0.175003971
1700,428,0.60993302,12.78,25.97,25.97,30.282,7,20.7675,3.425,0.214899829
1701,429,0.60993302,12.78,25.97,25.97,31.671,7,4.615,1.575,0.1378309
1702,429,0.60993302,12.78,25.97,25.97,31.671,7,13.845,1.575,0.151705939
1703,429,0.60993302,12.78,25.97,25.97,31.671,7,23.075,1.575,0.127995184
1704,429,0.60993302,12.78,25.97,25.97,31.671,7,24.875,1.575,0.122808998
1705,429,0.60993302,12.78,25.97,25.97,31.671,7,6.9225,3.425,0.174872092
1706,429,0.60993302,12.78,25.97,25.97,31.671,7,11.5375,3.425,0.167427732
1707,429,0.60993302,12.78,25.97,25.97,31.671,7,20.7675,3.425,0.208834557
1708,430,0.60993302,12.78,28.06,28.06,28.754,7,4.615,1.575,0.139173345
1709,430,0.60993302,12.78,28.06,28.06,28.754,7,13.845,1.575,0.146431995
1710,430,0.60993302,12.78,28.06,28.06,28.754,7,23.075,1.575,0.13935726
1711,430,0.60993302,12.78,28.06,28.06,28.754,7,24.875,1.575,0.134442533
1712,430,0.60993302,12.78,28.06,28.06,28.754,7,6.9225,3.425,0.178035312
1713,430,0.60993302,12.78,28.06,28.06,28.754,7,11.5375,3.425,0.163101595
1714,430,0.60993302,12.78,28.06,28.06,28.754,7,20.7675,3.425,0.219110934
1715,431,0.60993302,12.78,28.06,28.06,30.282,7,4.615,1.575,0.140426952
1716,431,0.60993302,12.78,28.06,28.06,30.282,7,13.845,1.575,0.163098223
1717,431,0.60993302,12.78,28.06,28.06,30.282,7,23.075,1.575,0.140793828
1718,431,0.60993302,12.78,28.06,28.06,30.282,7,24.875,1.575,0.135705957
1719,431,0.60993302,12.78,28.06,28.06,30.282,7,6.9225,3.425,0.187396405
1720,431,0.60993302,12.78,28.06,28.06,30.282,7,11.5375,3.425,0.156045411
1721,431,0.60993302,12.78,28.06,28.06,30.282,7,20.7675,3.425,0.204219063
1722,432,0.60993302,12.78,28.06,28.06,31.671,7,4.615,1.575,0.146288724
1723,432,0.60993302,12.78,28.06,28.06,31.671,7,13.845,1.575,0.151668967
1724,432,0.60993302,12.78,28.06,28.06,31.671,7,23.075,1.575,0.141817278
1725,432,0.60993302,12.78,28.06,28.06,31.671,7,24.875,1.575,0.133032319
1726,432,0.60993302,12.78,28.06,28.06,31.671,7,6.9225,3.425,0.162599069
1727,432,0.60993302,12.78,28.06,28.06,31.671,7,11.5375,3.425,0.162230916
1728,432,0.60993302,12.78,28.06,28.06,31.671,7,20.7675,3.425,0.21139989
1729,433,0.393132184,23.89,14.17,14.587,13.337,7,4.615,1.575,0.110864154
1730,433,0.393132184,23.89,14.17,14.587,13.337,7,13.845,1.575,0.102037066
1731,433,0.393132184,23.89,14.17,14.587,13.337,7,23.075,1.575,0.126725777
1732,433,0.393132184,23.89,14.17,14.587,13.337,7,24.875,1.575,0.12314727
1733,433,0.393132184,23.89,14.17,14.587,13.337,7,6.9225,3.425,0.10660627
1734,433,0.393132184,23.89,14.17,14.587,13.337,7,11.5375,3.425,0.111245446
1735,433,0.393132184,23.89,14.17,14.587,13.337,7,20.7675,3.425,0.091458535
1736,434,0.393132184,23.89,14.17,14.587,11.114,7,4.615,1.575,0.10825921
1737,434,0.393132184,23.89,14.17,14.587,11.114,7,13.845,1.575,0.105125794
1738,434,0.393132184,23.89,14.17,14.587,11.114,7,23.075,1.575,0.128931638
1739,434,0.393132184,23.89,14.17,14.587,11.114,7,24.875,1.575,0.124648542
1740,434,0.393132184,23.89,14.17,14.587,11.114,7,6.9225,3.425,0.110551942
1741,434,0.393132184,23.89,14.17,14.587,11.114,7,11.5375,3.425,0.108998883
1742,434,0.393132184,23.89,14.17,14.587,11.114,7,20.7675,3.425,0.093503102
1743,435,0.393132184,23.89,14.17,14.587,10.281,7,4.615,1.575,0.108359349
1744,435,0.393132184,23.89,14.17,14.587,10.281,7,13.845,1.575,0.105426314
1745,435,0.393132184,23.89,14.17,14.587,10.281,7,23.075,1.575,0.129202196
1746,435,0.393132184,23.89,14.17,14.587,10.281,7,24.875,1.575,0.125072697
1747,435,0.393132184,23.89,14.17,14.587,10.281,7,6.9225,3.425,0.112635628
1748,435,0.393132184,23.89,14.17,14.587,10.281,7,11.5375,3.425,0.108662617
1749,435,0.393132184,23.89,14.17,14.587,10.281,7,20.7675,3.425,0.094712644
1750,436,0.393132184,23.89,14.17,15.142,13.337,7,4.615,1.575,0.109963959
1751,436,0.393132184,23.89,14.17,15.142,13.337,7,13.845,1.575,0.104075626
1752,436,0.393132184,23.89,14.17,15.142,13.337,7,23.075,1.575,0.126434315
1753,436,0.393132184,23.89,14.17,15.142,13.337,7,24.875,1.575,0.122989425
1754,436,0.393132184,23.89,14.17,15.142,13.337,7,6.9225,3.425,0.108852131
1755,436,0.393132184,23.89,14.17,15.142,13.337,7,11.5375,3.425,0.106506593
1756,436,0.393132184,23.89,14.17,15.142,13.337,7,20.7675,3.425,0.090981214
1757,437,0.393132184,23.89,14.17,15.142,11.114,7,4.615,1.575,0.108010459
1758,437,0.393132184,23.89,14.17,15.142,11.114,7,13.845,1.575,0.105171566
1759,437,0.393132184,23.89,14.17,15.142,11.114,7,23.075,1.575,0.127613906
1760,437,0.393132184,23.89,14.17,15.142,11.114,7,24.875,1.575,0.124943992
1761,437,0.393132184,23.89,14.17,15.142,11.114,7,6.9225,3.425,0.113965892
1762,437,0.393132184,23.89,14.17,15.142,11.114,7,11.5375,3.425,0.106832355
1763,437,0.393132184,23.89,14.17,15.142,11.114,7,20.7675,3.425,0.093108071
1764,438,0.393132184,23.89,14.17,15.142,10.281,7,4.615,1.575,0.107591326
1765,438,0.393132184,23.89,14.17,15.142,10.281,7,13.845,1.575,0.105712349
1766,438,0.393132184,23.89,14.17,15.142,10.281,7,23.075,1.575,0.128393232
1767,438,0.393132184,23.89,14.17,15.142,10.281,7,24.875,1.575,0.12543356
1768,438,0.393132184,23.89,14.17,15.142,10.281,7,6.9225,3.425,0.11594409
1769,438,0.393132184,23.89,14.17,15.142,10.281,7,11.5375,3.425,0.106931528
1770,438,0.393132184,23.89,14.17,15.142,10.281,7,20.7675,3.425,0.093556197
1771,439,0.393132184,23.89,15.56,15.977,13.337,7,4.615,1.575,0.110768016
1772,439,0.393132184,23.89,15.56,15.977,13.337,7,13.845,1.575,0.104136012
1773,439,0.393132184,23.89,15.56,15.977,13.337,7,23.075,1.575,0.124353947
1774,439,0.393132184,23.89,15.56,15.977,13.337,7,24.875,1.575,0.12031965
1775,439,0.393132184,23.89,15.56,15.977,13.337,7,6.9225,3.425,0.103762432
1776,439,0.393132184,23.89,15.56,15.977,13.337,7,11.5375,3.425,0.103575473
1777,439,0.393132184,23.89,15.56,15.977,13.337,7,20.7675,3.425,0.089417592
1778,440,0.393132184,23.89,15.56,15.977,11.114,7,4.615,1.575,0.124398091
1779,440,0.393132184,23.89,15.56,15.977,11.114,7,13.845,1.575,0.107659782
1780,440,0.393132184,23.89,15.56,15.977,11.114,7,23.075,1.575,0.125953937
1781,440,0.393132184,23.89,15.56,15.977,11.114,7,24.875,1.575,0.121250872
1782,440,0.393132184,23.89,15.56,15.977,11.114,7,6.9225,3.425,0.106197398
1783,440,0.393132184,23.89,15.56,15.977,11.114,7,11.5375,3.425,0.104348562
1784,440,0.393132184,23.89,15.56,15.977,11.114,7,20.7675,3.425,0.089913265
1785,441,0.393132184,23.89,15.56,15.977,10.281,7,4.615,1.575,0.124257319
1786,441,0.393132184,23.89,15.56,15.977,10.281,7,13.845,1.575,0.107793307
1787,441,0.393132184,23.89,15.56,15.977,10.281,7,23.075,1.575,0.126115189
1788,441,0.393132184,23.89,15.56,15.977,10.281,7,24.875,1.575,0.120948667
