index,sim,saf,sat,ewt,ist,wit,n_occ,x,y,MRT,T,V
1768,438,0.393132184,23.89,14.17,15.142000000000001,10.280999999999999,7,6.9225,3.425,17.52466624,17.58588696,0.11594409
1769,438,0.393132184,23.89,14.17,15.142000000000001,10.280999999999999,7,11.5375,3.425,17.52915028,17.81165677,0.10693152800000001
1770,438,0.393132184,23.89,14.17,15.142000000000001,10.280999999999999,7,20.7675,3.425,17.54966743,17.59645387,0.093556197
1771,439,0.393132184,23.89,15.56,15.977,13.337,7,4.615,1.575,18.38645208,18.6474889,0.110768016
1772,439,0.393132184,23.89,15.56,15.977,13.337,7,13.845,1.575,18.47658591,18.57667743,0.10413601199999999
1773,439,0.393132184,23.89,15.56,15.977,13.337,7,23.075,1.575,18.45715507,18.63037806,0.12435394699999999
1774,439,0.393132184,23.89,15.56,15.977,13.337,7,24.875,1.575,18.11518798,18.27864134,0.12031965
1775,439,0.393132184,23.89,15.56,15.977,13.337,7,6.9225,3.425,18.36504313,18.36258229,0.10376243199999999
1776,439,0.393132184,23.89,15.56,15.977,13.337,7,11.5375,3.425,18.37168923,18.73077702,0.103575473
1777,439,0.393132184,23.89,15.56,15.977,13.337,7,20.7675,3.425,18.38514513,18.40646676,0.08941759199999999
1778,440,0.393132184,23.89,15.56,15.977,11.114,7,4.615,1.575,18.3626692,18.66231391,0.124398091
1779,440,0.393132184,23.89,15.56,15.977,11.114,7,13.845,1.575,18.45948505,18.53093771,0.107659782
1780,440,0.393132184,23.89,15.56,15.977,11.114,7,23.075,1.575,18.44040892,18.6071625,0.125953937
1781,440,0.393132184,23.89,15.56,15.977,11.114,7,24.875,1.575,18.02693497,18.23700072,0.121250872
1782,440,0.393132184,23.89,15.56,15.977,11.114,7,6.9225,3.425,18.29913247,18.240773,0.10619739800000001
1783,440,0.393132184,23.89,15.56,15.977,11.114,7,11.5375,3.425,18.30204306,18.57939703,0.10434856199999999
1784,440,0.393132184,23.89,15.56,15.977,11.114,7,20.7675,3.425,18.32176332,18.29682599,0.089913265
1785,441,0.393132184,23.89,15.56,15.977,10.280999999999999,7,4.615,1.575,18.35527284,18.64882868,0.124257319
1786,441,0.393132184,23.89,15.56,15.977,10.280999999999999,7,13.845,1.575,18.453557800000002,18.49511455,0.10779330699999999
1787,441,0.393132184,23.89,15.56,15.977,10.280999999999999,7,23.075,1.575,18.43374833,18.59724067,0.12611518900000002
1788,441,0.393132184,23.89,15.56,15.977,10.280999999999999,7,24.875,1.575,17.99411497,18.21738254,0.120948667
1789,441,0.393132184,23.89,15.56,15.977,10.280999999999999,7,6.9225,3.425,18.27485455,18.19463775,0.106997607
1790,441,0.393132184,23.89,15.56,15.977,10.280999999999999,7,11.5375,3.425,18.27779798,18.51987387,0.10516569
1791,441,0.393132184,23.89,15.56,15.977,10.280999999999999,7,20.7675,3.425,18.29737311,18.25285035,0.08962546699999999
1792,442,0.393132184,23.89,15.56,16.532,13.337,7,4.615,1.575,18.78850904,19.01825623,0.110945709
1793,442,0.393132184,23.89,15.56,16.532,13.337,7,13.845,1.575,18.87675143,18.9537755,0.107347845
1794,442,0.393132184,23.89,15.56,16.532,13.337,7,23.075,1.575,18.86127087,19.04458642,0.123801754
1795,442,0.393132184,23.89,15.56,16.532,13.337,7,24.875,1.575,18.51706509,18.65579622,0.11911044900000001
1796,442,0.393132184,23.89,15.56,16.532,13.337,7,6.9225,3.425,18.77040021,18.68255657,0.10366234
1797,442,0.393132184,23.89,15.56,16.532,13.337,7,11.5375,3.425,18.77487027,19.082616,0.10197177
1798,442,0.393132184,23.89,15.56,16.532,13.337,7,20.7675,3.425,18.79073979,18.75531043,0.08826426
1799,443,0.393132184,23.89,15.56,16.532,11.114,7,4.615,1.575,18.76907307,18.95426073,0.113516121
1800,443,0.393132184,23.89,15.56,16.532,11.114,7,13.845,1.575,18.85998111,18.88647448,0.110042073
1801,443,0.393132184,23.89,15.56,16.532,11.114,7,23.075,1.575,18.84409777,19.01768071,0.12443234199999999
1802,443,0.393132184,23.89,15.56,16.532,11.114,7,24.875,1.575,18.4293505,18.6022174,0.119553324
1803,443,0.393132184,23.89,15.56,16.532,11.114,7,6.9225,3.425,18.70613241,18.53814264,0.106534734
1804,443,0.393132184,23.89,15.56,16.532,11.114,7,11.5375,3.425,18.70743456,18.91721458,0.10371256699999999
1805,443,0.393132184,23.89,15.56,16.532,11.114,7,20.7675,3.425,18.726017499999998,18.63402837,0.08855539800000001
1806,444,0.393132184,23.89,15.56,16.532,10.280999999999999,7,4.615,1.575,18.76040353,18.98161558,0.11898986800000001
1807,444,0.393132184,23.89,15.56,16.532,10.280999999999999,7,13.845,1.575,18.85395232,18.86879501,0.111619286
1808,444,0.393132184,23.89,15.56,16.532,10.280999999999999,7,23.075,1.575,18.83826864,19.01171107,0.124802161
1809,444,0.393132184,23.89,15.56,16.532,10.280999999999999,7,24.875,1.575,18.3971243,18.58719842,0.11963138400000001
1810,444,0.393132184,23.89,15.56,16.532,10.280999999999999,7,6.9225,3.425,18.68209121,18.51253615,0.107852395
1811,444,0.393132184,23.89,15.56,16.532,10.280999999999999,7,11.5375,3.425,18.68455314,18.85995335,0.10421050300000001
1812,444,0.393132184,23.89,15.56,16.532,10.280999999999999,7,20.7675,3.425,18.7026058,18.59861418,0.08893311
1813,445,0.393132184,23.89,18.33,18.747,13.337,7,4.615,1.575,20.74396273,20.88010444,0.131225227
1814,445,0.393132184,23.89,18.33,18.747,13.337,7,13.845,1.575,20.83200436,20.79180419,0.115550068
1815,445,0.393132184,23.89,18.33,18.747,13.337,7,23.075,1.575,20.82873128,20.69637098,0.11410834800000001
1816,445,0.393132184,23.89,18.33,18.747,13.337,7,24.875,1.575,20.42618644,20.5876568,0.113988534
1817,445,0.393132184,23.89,18.33,18.747,13.337,7,6.9225,3.425,20.67387296,20.37345958,0.104121379
1818,445,0.393132184,23.89,18.33,18.747,13.337,7,11.5375,3.425,20.67356788,20.81392713,0.09729543
1819,445,0.393132184,23.89,18.33,18.747,13.337,7,20.7675,3.425,20.68874061,20.4877719,0.076788445
1820,446,0.393132184,23.89,18.33,18.747,11.114,7,4.615,1.575,20.72396022,20.80314098,0.127361033
1821,446,0.393132184,23.89,18.33,18.747,11.114,7,13.845,1.575,20.81397094,20.71397486,0.119307836
1822,446,0.393132184,23.89,18.33,18.747,11.114,7,23.075,1.575,20.81247574,20.63538751,0.11463257199999999
1823,446,0.393132184,23.89,18.33,18.747,11.114,7,24.875,1.575,20.33991486,20.52386183,0.11228598599999999
1824,446,0.393132184,23.89,18.33,18.747,11.114,7,6.9225,3.425,20.61408993,20.22202331,0.101832575
1825,446,0.393132184,23.89,18.33,18.747,11.114,7,11.5375,3.425,20.60955068,20.61962313,0.09791205900000001
1826,446,0.393132184,23.89,18.33,18.747,11.114,7,20.7675,3.425,20.62521096,20.38892296,0.077026505
1827,447,0.393132184,23.89,18.33,18.747,10.280999999999999,7,4.615,1.575,20.71670087,20.77177765,0.12568743699999999
1828,447,0.393132184,23.89,18.33,18.747,10.280999999999999,7,13.845,1.575,20.80515111,20.74067546,0.11984056400000001
1829,447,0.393132184,23.89,18.33,18.747,10.280999999999999,7,23.075,1.575,20.80635652,20.60941741,0.11503579300000001
1830,447,0.393132184,23.89,18.33,18.747,10.280999999999999,7,24.875,1.575,20.30773569,20.49022468,0.111184981
1831,447,0.393132184,23.89,18.33,18.747,10.280999999999999,7,6.9225,3.425,20.59151002,20.17814367,0.101867591
1832,447,0.393132184,23.89,18.33,18.747,10.280999999999999,7,11.5375,3.425,20.58767491,20.54992967,0.096538221
1833,447,0.393132184,23.89,18.33,18.747,10.280999999999999,7,20.7675,3.425,20.60361512,20.35278871,0.077011966
1834,448,0.393132184,23.89,18.33,19.302,13.337,7,4.615,1.575,21.15203594,21.15316501,0.116896835
1835,448,0.393132184,23.89,18.33,19.302,13.337,7,13.845,1.575,21.23094441,21.15190911,0.116910753
1836,448,0.393132184,23.89,18.33,19.302,13.337,7,23.075,1.575,21.23190024,21.05003904,0.112303957
1837,448,0.393132184,23.89,18.33,19.302,13.337,7,24.875,1.575,20.82949946,20.9426683,0.110333969
1838,448,0.393132184,23.89,18.33,19.302,13.337,7,6.9225,3.425,21.08621211,20.67197427,0.10062382800000001
1839,448,0.393132184,23.89,18.33,19.302,13.337,7,11.5375,3.425,21.08028365,21.08557067,0.094972629
1840,448,0.393132184,23.89,18.33,19.302,13.337,7,20.7675,3.425,21.09547641,20.828453200000002,0.07571639200000001
1841,449,0.393132184,23.89,18.33,19.302,11.114,7,4.615,1.575,21.13092245,21.12486793,0.11903223199999999
1842,449,0.393132184,23.89,18.33,19.302,11.114,7,13.845,1.575,21.21262249,21.15286609,0.11896232300000001
1843,449,0.393132184,23.89,18.33,19.302,11.114,7,23.075,1.575,21.21306131,21.00000035,0.11390514
1844,449,0.393132184,23.89,18.33,19.302,11.114,7,24.875,1.575,20.74229254,20.86049836,0.107713186
1845,449,0.393132184,23.89,18.33,19.302,11.114,7,6.9225,3.425,21.0241349,20.5624703,0.101951554
1846,449,0.393132184,23.89,18.33,19.302,11.114,7,11.5375,3.425,21.018815600000003,20.9022226,0.09404461199999999
1847,449,0.393132184,23.89,18.33,19.302,11.114,7,20.7675,3.425,21.03306101,20.73190417,0.075889797
1848,450,0.393132184,23.89,18.33,19.302,10.280999999999999,7,4.615,1.575,21.123438699999998,21.11269508,0.119830763
1849,450,0.393132184,23.89,18.33,19.302,10.280999999999999,7,13.845,1.575,21.20564129,21.12133279,0.119654602
1850,450,0.393132184,23.89,18.33,19.302,10.280999999999999,7,23.075,1.575,21.20189544,21.03475166,0.11608069300000001
1851,450,0.393132184,23.89,18.33,19.302,10.280999999999999,7,24.875,1.575,20.7102652,20.83532371,0.106590302
1852,450,0.393132184,23.89,18.33,19.302,10.280999999999999,7,6.9225,3.425,21.00145003,20.51695561,0.101043565
1853,450,0.393132184,23.89,18.33,19.302,10.280999999999999,7,11.5375,3.425,20.99694951,20.81581055,0.091880268
1854,450,0.393132184,23.89,18.33,19.302,10.280999999999999,7,20.7675,3.425,21.00678258,20.69735308,0.077246156
1855,451,0.393132184,29.44,14.17,14.587,14.727,7,4.615,1.575,17.31687333,18.72734112,0.084102459
1856,451,0.393132184,29.44,14.17,14.587,14.727,7,13.845,1.575,17.39813153,18.25583628,0.088542736
1857,451,0.393132184,29.44,14.17,14.587,14.727,7,23.075,1.575,17.367677,18.38220775,0.11307031099999999
1858,451,0.393132184,29.44,14.17,14.587,14.727,7,24.875,1.575,17.06161254,18.05005094,0.145365906
1859,451,0.393132184,29.44,14.17,14.587,14.727,7,6.9225,3.425,17.35205808,18.27147438,0.10428911
1860,451,0.393132184,29.44,14.17,14.587,14.727,7,11.5375,3.425,17.34530976,18.33097597,0.09902463199999999
1861,451,0.393132184,29.44,14.17,14.587,14.727,7,20.7675,3.425,17.35537738,18.13990947,0.095836907
1862,452,0.393132184,29.44,14.17,14.587,12.504000000000001,7,4.615,1.575,17.29649557,18.64946417,0.09075712400000001
1863,452,0.393132184,29.44,14.17,14.587,12.504000000000001,7,13.845,1.575,17.3803975,18.22124574,0.09095854199999999
1864,452,0.393132184,29.44,14.17,14.587,12.504000000000001,7,23.075,1.575,17.34677684,18.29675884,0.11237234800000001
1865,452,0.393132184,29.44,14.17,14.587,12.504000000000001,7,24.875,1.575,16.96878697,17.97846883,0.143708421
1866,452,0.393132184,29.44,14.17,14.587,12.504000000000001,7,6.9225,3.425,17.28705305,18.30989209,0.113732865
1867,452,0.393132184,29.44,14.17,14.587,12.504000000000001,7,11.5375,3.425,17.28342822,18.29186738,0.096541671
1868,452,0.393132184,29.44,14.17,14.587,12.504000000000001,7,20.7675,3.425,17.29106664,18.05310443,0.094661324
1869,453,0.393132184,29.44,14.17,14.587,11.671,7,4.615,1.575,17.28878429,18.62377303,0.08841458199999999
1870,453,0.393132184,29.44,14.17,14.587,11.671,7,13.845,1.575,17.37422109,18.20540471,0.09291204
1871,453,0.393132184,29.44,14.17,14.587,11.671,7,23.075,1.575,17.33937748,18.27061382,0.111695734
1872,453,0.393132184,29.44,14.17,14.587,11.671,7,24.875,1.575,16.93444445,17.95649507,0.144088618
1873,453,0.393132184,29.44,14.17,14.587,11.671,7,6.9225,3.425,17.26202146,18.32269005,0.11823524199999999
1874,453,0.393132184,29.44,14.17,14.587,11.671,7,11.5375,3.425,17.25898009,18.25314163,0.096433244
1875,453,0.393132184,29.44,14.17,14.587,11.671,7,20.7675,3.425,17.2672164,18.02358729,0.094181595
1876,454,0.393132184,29.44,14.17,15.142000000000001,14.727,7,4.615,1.575,17.72048067,18.97462907,0.081403479
1877,454,0.393132184,29.44,14.17,15.142000000000001,14.727,7,13.845,1.575,17.79653526,18.65857773,0.091267549
1878,454,0.393132184,29.44,14.17,15.142000000000001,14.727,7,23.075,1.575,17.77152785,18.80903971,0.11063085
1879,454,0.393132184,29.44,14.17,15.142000000000001,14.727,7,24.875,1.575,17.46223089,18.41669613,0.143950001
1880,454,0.393132184,29.44,14.17,15.142000000000001,14.727,7,6.9225,3.425,17.758751699999998,18.75445911,0.11373082699999999
1881,454,0.393132184,29.44,14.17,15.142000000000001,14.727,7,11.5375,3.425,17.75326088,18.73079878,0.09561218
1882,454,0.393132184,29.44,14.17,15.142000000000001,14.727,7,20.7675,3.425,17.76050653,18.52202147,0.09278162
1883,455,0.393132184,29.44,14.17,15.142000000000001,12.504000000000001,7,4.615,1.575,17.70033314,18.91552629,0.080794985
1884,455,0.393132184,29.44,14.17,15.142000000000001,12.504000000000001,7,13.845,1.575,17.77974291,18.60397902,0.093256584
1885,455,0.393132184,29.44,14.17,15.142000000000001,12.504000000000001,7,23.075,1.575,17.75524156,18.78587901,0.10854708099999999
1886,455,0.393132184,29.44,14.17,15.142000000000001,12.504000000000001,7,24.875,1.575,17.37123505,18.36080857,0.145657475
1887,455,0.393132184,29.44,14.17,15.142000000000001,12.504000000000001,7,6.9225,3.425,17.69223747,18.73286941,0.115037156
1888,455,0.393132184,29.44,14.17,15.142000000000001,12.504000000000001,7,11.5375,3.425,17.68902284,18.66804917,0.09491788400000001
1889,455,0.393132184,29.44,14.17,15.142000000000001,12.504000000000001,7,20.7675,3.425,17.69702603,18.46102895,0.093285373
1890,456,0.393132184,29.44,14.17,15.142000000000001,11.671,7,4.615,1.575,17.69333615,18.90013496,0.080886671
1891,456,0.393132184,29.44,14.17,15.142000000000001,11.671,7,13.845,1.575,17.77097288,18.59136711,0.093410655
1892,456,0.393132184,29.44,14.17,15.142000000000001,11.671,7,23.075,1.575,17.74837432,18.76585787,0.10804402099999999
1893,456,0.393132184,29.44,14.17,15.142000000000001,11.671,7,24.875,1.575,17.3372651,18.33711259,0.14638142699999998
1894,456,0.393132184,29.44,14.17,15.142000000000001,11.671,7,6.9225,3.425,17.66774966,18.72283219,0.11758216199999999
1895,456,0.393132184,29.44,14.17,15.142000000000001,11.671,7,11.5375,3.425,17.66424663,18.63994352,0.094946122
1896,456,0.393132184,29.44,14.17,15.142000000000001,11.671,7,20.7675,3.425,17.67363724,18.44183136,0.092883825
1897,457,0.393132184,29.44,15.56,15.977,14.727,7,4.615,1.575,18.50036,19.73666301,0.081174388
1898,457,0.393132184,29.44,15.56,15.977,14.727,7,13.845,1.575,18.57370719,19.40383136,0.091894041
1899,457,0.393132184,29.44,15.56,15.977,14.727,7,23.075,1.575,18.54877032,19.55303987,0.11382481900000001
1900,457,0.393132184,29.44,15.56,15.977,14.727,7,24.875,1.575,18.214612600000002,19.13304803,0.135973621
1901,457,0.393132184,29.44,15.56,15.977,14.727,7,6.9225,3.425,18.50541015,19.44099413,0.10477515300000001
1902,457,0.393132184,29.44,15.56,15.977,14.727,7,11.5375,3.425,18.49807661,19.41810415,0.09769541699999999
1903,457,0.393132184,29.44,15.56,15.977,14.727,7,20.7675,3.425,18.50955335,19.28242343,0.090824906
1904,458,0.393132184,29.44,15.56,15.977,12.504000000000001,7,4.615,1.575,18.48036272,19.66012669,0.080104149
1905,458,0.393132184,29.44,15.56,15.977,12.504000000000001,7,13.845,1.575,18.555128399999997,19.36228228,0.094282321
1906,458,0.393132184,29.44,15.56,15.977,12.504000000000001,7,23.075,1.575,18.53414352,19.54452961,0.109401249
1907,458,0.393132184,29.44,15.56,15.977,12.504000000000001,7,24.875,1.575,18.12441289,19.10143519,0.144431186
1908,458,0.393132184,29.44,15.56,15.977,12.504000000000001,7,6.9225,3.425,18.44209,19.44815571,0.113828134
1909,458,0.393132184,29.44,15.56,15.977,12.504000000000001,7,11.5375,3.425,18.43686256,19.35630167,0.093792164
1910,458,0.393132184,29.44,15.56,15.977,12.504000000000001,7,20.7675,3.425,18.44789754,19.23222017,0.090899959
1911,459,0.393132184,29.44,15.56,15.977,11.671,7,4.615,1.575,18.47288847,19.65729026,0.08069601700000001
1912,459,0.393132184,29.44,15.56,15.977,11.671,7,13.845,1.575,18.54880437,19.33814404,0.09504677800000001
1913,459,0.393132184,29.44,15.56,15.977,11.671,7,23.075,1.575,18.52494511,19.49775638,0.10878761599999999
1914,459,0.393132184,29.44,15.56,15.977,11.671,7,24.875,1.575,18.0903588,19.06857887,0.143892308
1915,459,0.393132184,29.44,15.56,15.977,11.671,7,6.9225,3.425,18.41768509,19.44710113,0.116456188
1916,459,0.393132184,29.44,15.56,15.977,11.671,7,11.5375,3.425,18.41388114,19.33160538,0.092745845
1917,459,0.393132184,29.44,15.56,15.977,11.671,7,20.7675,3.425,18.42253991,19.17682274,0.091726584
1918,460,0.393132184,29.44,15.56,16.532,14.727,7,4.615,1.575,18.90292044,20.07344397,0.082429476
1919,460,0.393132184,29.44,15.56,16.532,14.727,7,13.845,1.575,18.97511404,19.77836791,0.096111713
1920,460,0.393132184,29.44,15.56,16.532,14.727,7,23.075,1.575,18.95296437,19.96089108,0.109021088
1921,460,0.393132184,29.44,15.56,16.532,14.727,7,24.875,1.575,18.61554482,19.52189012,0.143758138
1922,460,0.393132184,29.44,15.56,16.532,14.727,7,6.9225,3.425,18.91237081,19.88273402,0.113248036
1923,460,0.393132184,29.44,15.56,16.532,14.727,7,11.5375,3.425,18.90599774,19.80543814,0.093556056
