index,sim,tem,mass,n,occ,x,y,MRT
4218,459,17,14,21,8,7.185,5.8,23.00648138
4219,459,17,14,21,8,10.185,3.8,23.00852776
4220,459,17,14,21,8,13.175,5.8,23.04625361
4221,459,17,14,21,8,15.885,3.8,22.90582053
4222,459,17,14,21,8,15.885,5.8,22.90786456
4223,460,24,2,28,8,4.415,3.8,28.83048883
4224,460,24,2,28,8,4.415,5.8,28.83301655
4225,460,24,2,28,8,7.185,3.8,28.70369392
4226,460,24,2,28,8,7.185,5.8,28.71533574
4227,460,24,2,28,8,10.185,3.8,28.76515198
4228,460,24,2,28,8,13.175,5.8,28.68424056
4229,460,24,2,28,8,15.885,3.8,28.75500404
4230,460,24,2,28,8,15.885,5.8,28.85512565
4231,461,19,4,28,8,4.415,3.8,28.92138428
4232,461,19,4,28,8,4.415,5.8,28.92803489
4233,461,19,4,28,8,7.185,3.8,28.86167977
4234,461,19,4,28,8,7.185,5.8,28.86006748
4235,461,19,4,28,8,10.185,3.8,28.90468097
4236,461,19,4,28,8,13.175,5.8,28.93196318
4237,461,19,4,28,8,15.885,3.8,28.88741594
4238,461,19,4,28,8,15.885,5.8,28.92459781
4239,462,13,9,26,8,4.415,3.8,27.2862549
4240,462,13,9,26,8,4.415,5.8,27.28141809
4241,462,13,9,26,8,7.185,3.8,27.28981172
4242,462,13,9,26,8,7.185,5.8,27.28165492
4243,462,13,9,26,8,10.185,3.8,27.30795986
4244,462,13,9,26,8,13.175,5.8,27.31002493
4245,462,13,9,26,8,15.885,3.8,27.23275732
4246,462,13,9,26,8,15.885,5.8,27.26280152
4247,463,20,4,24,8,4.415,3.8,25.3866638
4248,463,20,4,24,8,4.415,5.8,25.42716699
4249,463,20,4,24,8,7.185,3.8,25.37217701
4250,463,20,4,24,8,7.185,5.8,25.39775156
4251,463,20,4,24,8,10.185,3.8,25.42421063
4252,463,20,4,24,8,13.175,5.8,25.45228922
4253,463,20,4,24,8,15.885,3.8,25.37136823
4254,463,20,4,24,8,15.885,5.8,25.38979038
4255,464,16,20,23,8,4.415,3.8,24.74569711
4256,464,16,20,23,8,4.415,5.8,24.72440512
4257,464,16,20,23,8,7.185,3.8,24.84506996
4258,464,16,20,23,8,7.185,5.8,24.83489137
4259,464,16,20,23,8,10.185,3.8,24.83792002
4260,464,16,20,23,8,13.175,5.8,24.87288288
4261,464,16,20,23,8,15.885,3.8,24.72301412
4262,464,16,20,23,8,15.885,5.8,24.72154073
4263,465,18,21,23,8,4.415,3.8,24.75706202
4264,465,18,21,23,8,4.415,5.8,24.73312481
4265,465,18,21,23,8,7.185,3.8,24.8498282
4266,465,18,21,23,8,7.185,5.8,24.84269043
4267,465,18,21,23,8,10.185,3.8,24.84337628
4268,465,18,21,23,8,13.175,5.8,24.88067499
4269,465,18,21,23,8,15.885,3.8,24.72954237
4270,465,18,21,23,8,15.885,5.8,24.73558446
4271,466,14,6,28,8,4.415,3.8,28.99575473
4272,466,14,6,28,8,4.415,5.8,28.96709319
4273,466,14,6,28,8,7.185,3.8,28.97119713
4274,466,14,6,28,8,7.185,5.8,28.95275229
4275,466,14,6,28,8,10.185,3.8,29.0014384
4276,466,14,6,28,8,13.175,5.8,28.95898388
4277,466,14,6,28,8,15.885,3.8,28.93953903
4278,466,14,6,28,8,15.885,5.8,29.02162919
4279,467,15,22,22,8,4.415,3.8,23.88933416
4280,467,15,22,22,8,4.415,5.8,23.87404842
4281,467,15,22,22,8,7.185,3.8,23.99732223
4282,467,15,22,22,8,7.185,5.8,23.99132621
4283,467,15,22,22,8,10.185,3.8,23.98499372
4284,467,15,22,22,8,13.175,5.8,24.02904073
4285,467,15,22,22,8,15.885,3.8,23.86483141
4286,467,15,22,22,8,15.885,5.8,23.87227184
4287,468,18,31,27,8,4.415,3.8,28.35187706
4288,468,18,31,27,8,4.415,5.8,28.33314633
4289,468,18,31,27,8,7.185,3.8,28.44556233
4290,468,18,31,27,8,7.185,5.8,28.43776628
4291,468,18,31,27,8,10.185,3.8,28.43555
4292,468,18,31,27,8,13.175,5.8,28.46964302
4293,468,18,31,27,8,15.885,3.8,28.33714986
4294,468,18,31,27,8,15.885,5.8,28.34274456
4295,469,17,20,27,8,4.415,3.8,28.24471108
4296,469,17,20,27,8,4.415,5.8,28.22827466
4297,469,17,20,27,8,7.185,3.8,28.28099337
4298,469,17,20,27,8,7.185,5.8,28.28574912
4299,469,17,20,27,8,10.185,3.8,28.31892932
4300,469,17,20,27,8,13.175,5.8,28.3312023
4301,469,17,20,27,8,15.885,3.8,28.23001867
4302,469,17,20,27,8,15.885,5.8,28.22966918
4303,470,16,6,22,8,4.415,3.8,23.72293301
4304,470,16,6,22,8,4.415,5.8,23.72042923
4305,470,16,6,22,8,7.185,3.8,23.73670659
4306,470,16,6,22,8,7.185,5.8,23.73912281
4307,470,16,6,22,8,10.185,3.8,23.77689523
4308,470,16,6,22,8,13.175,5.8,23.81648065
4309,470,16,6,22,8,15.885,3.8,23.70878698
4310,470,16,6,22,8,15.885,5.8,23.70483809
4311,471,17,16,22,8,4.415,3.8,23.82547914
4312,471,17,16,22,8,4.415,5.8,23.80608521
4313,471,17,16,22,8,7.185,3.8,23.92358895
4314,471,17,16,22,8,7.185,5.8,23.91359948
4315,471,17,16,22,8,10.185,3.8,23.92126618
4316,471,17,16,22,8,13.175,5.8,23.95080863
4317,471,17,16,22,8,15.885,3.8,23.80511042
4318,471,17,16,22,8,15.885,5.8,23.80661725
4319,472,21,30,24,8,4.415,3.8,25.72447108
4320,472,21,30,24,8,4.415,5.8,25.70120367
4321,472,21,30,24,8,7.185,3.8,25.83204508
4322,472,21,30,24,8,7.185,5.8,25.82083264
4323,472,21,30,24,8,10.185,3.8,25.82068876
4324,472,21,30,24,8,13.175,5.8,25.85527741
4325,472,21,30,24,8,15.885,3.8,25.6964752
4326,472,21,30,24,8,15.885,5.8,25.70951624
4327,473,21,9,27,8,4.415,3.8,28.05892273
4328,473,21,9,27,8,4.415,5.8,28.11092376
4329,473,21,9,27,8,7.185,3.8,28.01748093
4330,473,21,9,27,8,7.185,5.8,28.05239971
4331,473,21,9,27,8,10.185,3.8,28.08062376
4332,473,21,9,27,8,13.175,5.8,27.99785303
4333,473,21,9,27,8,15.885,3.8,28.00880366
4334,473,21,9,27,8,15.885,5.8,28.05439722
4335,474,13,18,25,8,4.415,3.8,26.4903868
4336,474,13,18,25,8,4.415,5.8,26.46851655
4337,474,13,18,25,8,7.185,3.8,26.54903137
4338,474,13,18,25,8,7.185,5.8,26.55817506
4339,474,13,18,25,8,10.185,3.8,26.55649289
4340,474,13,18,25,8,13.175,5.8,26.59374322
4341,474,13,18,25,8,15.885,3.8,26.47018613
4342,474,13,18,25,8,15.885,5.8,26.46979108
4343,475,23,4,21,8,4.415,3.8,22.71686232
4344,475,23,4,21,8,4.415,5.8,22.77340431
4345,475,23,4,21,8,7.185,3.8,22.73286985
4346,475,23,4,21,8,7.185,5.8,22.75372611
4347,475,23,4,21,8,10.185,3.8,22.77223697
4348,475,23,4,21,8,13.175,5.8,22.83282982
4349,475,23,4,21,8,15.885,3.8,22.72920598
4350,475,23,4,21,8,15.885,5.8,22.73440323
4351,476,19,19,24,8,4.415,3.8,25.60724116
4352,476,19,19,24,8,4.415,5.8,25.58560252
4353,476,19,19,24,8,7.185,3.8,25.67092401
4354,476,19,19,24,8,7.185,5.8,25.67592599
4355,476,19,19,24,8,10.185,3.8,25.69147933
4356,476,19,19,24,8,13.175,5.8,25.7148961
4357,476,19,19,24,8,15.885,3.8,25.58072253
4358,476,19,19,24,8,15.885,5.8,25.58167855
4359,477,20,17,20,8,4.415,3.8,22.09251404
4360,477,20,17,20,8,4.415,5.8,22.06820155
4361,477,20,17,20,8,7.185,3.8,22.19573074
4362,477,20,17,20,8,7.185,5.8,22.18616841
4363,477,20,17,20,8,10.185,3.8,22.18897416
4364,477,20,17,20,8,13.175,5.8,22.22735896
4365,477,20,17,20,8,15.885,3.8,22.06137373
4366,477,20,17,20,8,15.885,5.8,22.0600338
4367,478,14,9,23,8,4.415,3.8,24.65306802
4368,478,14,9,23,8,4.415,5.8,24.6358476
4369,478,14,9,23,8,7.185,3.8,24.66316937
4370,478,14,9,23,8,7.185,5.8,24.66714621
4371,478,14,9,23,8,10.185,3.8,24.69408073
4372,478,14,9,23,8,13.175,5.8,24.7352467
4373,478,14,9,23,8,15.885,3.8,24.62636698
4374,478,14,9,23,8,15.885,5.8,24.61539824
4375,479,15,29,26,8,4.415,3.8,27.46078532
4376,479,15,29,26,8,4.415,5.8,27.43400328
4377,479,15,29,26,8,7.185,3.8,27.54712285
4378,479,15,29,26,8,7.185,5.8,27.54316793
4379,479,15,29,26,8,10.185,3.8,27.53929686
4380,479,15,29,26,8,13.175,5.8,27.575098
4381,479,15,29,26,8,15.885,3.8,27.43640152
4382,479,15,29,26,8,15.885,5.8,27.44377623
4383,480,16,28,24,8,4.415,3.8,25.69682187
4384,480,16,28,24,8,4.415,5.8,25.6770087
4385,480,16,28,24,8,7.185,3.8,25.79057057
4386,480,16,28,24,8,7.185,5.8,25.78917134
4387,480,16,28,24,8,10.185,3.8,25.78369437
4388,480,16,28,24,8,13.175,5.8,25.82197491
4389,480,16,28,24,8,15.885,3.8,25.67046465
4390,480,16,28,24,8,15.885,5.8,25.67657509
4391,481,13,6,22,8,4.415,3.8,23.76505564
4392,481,13,6,22,8,4.415,5.8,23.7473426
4393,481,13,6,22,8,7.185,3.8,23.78059145
4394,481,13,6,22,8,7.185,5.8,23.77905449
4395,481,13,6,22,8,10.185,3.8,23.79924096
4396,481,13,6,22,8,13.175,5.8,23.84063521
4397,481,13,6,22,8,15.885,3.8,23.73236452
4398,481,13,6,22,8,15.885,5.8,23.72112315
4399,482,21,20,26,8,4.415,3.8,27.35273134
4400,482,21,20,26,8,4.415,5.8,27.33917036
4401,482,21,20,26,8,7.185,3.8,27.39208256
4402,482,21,20,26,8,7.185,5.8,27.39207233
4403,482,21,20,26,8,10.185,3.8,27.43184566
4404,482,21,20,26,8,13.175,5.8,27.4408492
4405,482,21,20,26,8,15.885,3.8,27.34164635
4406,482,21,20,26,8,15.885,5.8,27.34002941
4407,483,15,16,24,8,4.415,3.8,25.59023385
4408,483,15,16,24,8,4.415,5.8,25.56656675
4409,483,15,16,24,8,7.185,3.8,25.64039265
4410,483,15,16,24,8,7.185,5.8,25.63639112
4411,483,15,16,24,8,10.185,3.8,25.64697411
4412,483,15,16,24,8,13.175,5.8,25.68183705
4413,483,15,16,24,8,15.885,3.8,25.56427322
4414,483,15,16,24,8,15.885,5.8,25.5575893
4415,484,17,13,27,8,4.415,3.8,28.16768562
4416,484,17,13,27,8,4.415,5.8,28.16045283
4417,484,17,13,27,8,7.185,3.8,28.16468703
4418,484,17,13,27,8,7.185,5.8,28.17155502
4419,484,17,13,27,8,10.185,3.8,28.20816526
4420,484,17,13,27,8,13.175,5.8,28.23689852
4421,484,17,13,27,8,15.885,3.8,28.15016892
4422,484,17,13,27,8,15.885,5.8,28.1567383
4423,485,22,28,26,8,4.415,3.8,27.45501434
4424,485,22,28,26,8,4.415,5.8,27.42369825
4425,485,22,28,26,8,7.185,3.8,27.53879444
4426,485,22,28,26,8,7.185,5.8,27.53681563
4427,485,22,28,26,8,10.185,3.8,27.53380312
4428,485,22,28,26,8,13.175,5.8,27.5733246
4429,485,22,28,26,8,15.885,3.8,27.43740544
4430,485,22,28,26,8,15.885,5.8,27.44306593
4431,486,19,10,21,8,4.415,3.8,22.87275438
4432,486,19,10,21,8,4.415,5.8,22.86121859
4433,486,19,10,21,8,7.185,3.8,22.89984708
4434,486,19,10,21,8,7.185,5.8,22.90337796
4435,486,19,10,21,8,10.185,3.8,22.94369419
4436,486,19,10,21,8,13.175,5.8,22.98296267
4437,486,19,10,21,8,15.885,3.8,22.85233047
4438,486,19,10,21,8,15.885,5.8,22.83917627
4439,487,17,6,25,8,4.415,3.8,26.33657023
4440,487,17,6,25,8,4.415,5.8,26.34479518
4441,487,17,6,25,8,7.185,3.8,26.31977255
4442,487,17,6,25,8,7.185,5.8,26.34139568
4443,487,17,6,25,8,10.185,3.8,26.37427912
4444,487,17,6,25,8,13.175,5.8,26.39992961
4445,487,17,6,25,8,15.885,3.8,26.3213751
4446,487,17,6,25,8,15.885,5.8,26.32364746
4447,488,12,16,26,8,4.415,3.8,27.34746426
4448,488,12,16,26,8,4.415,5.8,27.33688213
4449,488,12,16,26,8,7.185,3.8,27.40074977
4450,488,12,16,26,8,7.185,5.8,27.39686819
4451,488,12,16,26,8,10.185,3.8,27.41873681
4452,488,12,16,26,8,13.175,5.8,27.45140319
4453,488,12,16,26,8,15.885,3.8,27.33365986
4454,488,12,16,26,8,15.885,5.8,27.32499482
4455,489,12,3,21,8,4.415,3.8,22.86365889
4456,489,12,3,21,8,4.415,5.8,22.85278226
4457,489,12,3,21,8,7.185,3.8,22.87114013
4458,489,12,3,21,8,7.185,5.8,22.88978531
4459,489,12,3,21,8,10.185,3.8,22.90370969
4460,489,12,3,21,8,13.175,5.8,22.91278181
4461,489,12,3,21,8,15.885,3.8,22.80873446
4462,489,12,3,21,8,15.885,5.8,22.83115451
4463,490,21,13,27,8,4.415,3.8,28.09163397
4464,490,21,13,27,8,4.415,5.8,28.14995091
4465,490,21,13,27,8,7.185,3.8,28.10157125
4466,490,21,13,27,8,7.185,5.8,28.1278458
4467,490,21,13,27,8,10.185,3.8,28.15052697
4468,490,21,13,27,8,13.175,5.8,28.1861493
4469,490,21,13,27,8,15.885,3.8,28.10708033
4470,490,21,13,27,8,15.885,5.8,28.11818363
4471,491,18,26,22,8,4.415,3.8,23.93661968
4472,491,18,26,22,8,4.415,5.8,23.90992469
4473,491,18,26,22,8,7.185,3.8,24.0384595
4474,491,18,26,22,8,7.185,5.8,24.03351152
4475,491,18,26,22,8,10.185,3.8,24.02667105
4476,491,18,26,22,8,13.175,5.8,24.06638145
4477,491,18,26,22,8,15.885,3.8,23.90191161
4478,491,18,26,22,8,15.885,5.8,23.91116315
4479,492,22,30,24,8,4.415,3.8,25.72802951
4480,492,22,30,24,8,4.415,5.8,25.70355412
4481,492,22,30,24,8,7.185,3.8,25.83170009
4482,492,22,30,24,8,7.185,5.8,25.82384162
4483,492,22,30,24,8,10.185,3.8,25.82291543
4484,492,22,30,24,8,13.175,5.8,25.86037185
4485,492,22,30,24,8,15.885,3.8,25.70208922
4486,492,22,30,24,8,15.885,5.8,25.71149065
4487,493,16,19,26,8,4.415,3.8,27.3685329
4488,493,16,19,26,8,4.415,5.8,27.35090387
4489,493,16,19,26,8,7.185,3.8,27.413111
4490,493,16,19,26,8,7.185,5.8,27.41911546
4491,493,16,19,26,8,10.185,3.8,27.43949123
4492,493,16,19,26,8,13.175,5.8,27.46109905
4493,493,16,19,26,8,15.885,3.8,27.34466014
4494,493,16,19,26,8,15.885,5.8,27.34861269
4495,494,17,17,20,8,4.415,3.8,22.09589644
4496,494,17,17,20,8,4.415,5.8,22.07609039
4497,494,17,17,20,8,7.185,3.8,22.20724391
4498,494,17,17,20,8,7.185,5.8,22.19496664
4499,494,17,17,20,8,10.185,3.8,22.19614814
4500,494,17,17,20,8,13.175,5.8,22.23418106
4501,494,17,17,20,8,15.885,3.8,22.06652126
4502,494,17,17,20,8,15.885,5.8,22.06538995
4503,495,15,5,26,8,4.415,3.8,27.22419941
4504,495,15,5,26,8,4.415,5.8,27.24000674
4505,495,15,5,26,8,7.185,3.8,27.19749625
4506,495,15,5,26,8,7.185,5.8,27.21731826
4507,495,15,5,26,8,10.185,3.8,27.24007298
4508,495,15,5,26,8,13.175,5.8,27.21930293
4509,495,15,5,26,8,15.885,3.8,27.1594727
4510,495,15,5,26,8,15.885,5.8,27.21654886
4511,496,14,24,20,8,4.415,3.8,22.1681973
4512,496,14,24,20,8,4.415,5.8,22.14155863
4513,496,14,24,20,8,7.185,3.8,22.27524516
4514,496,14,24,20,8,7.185,5.8,22.27007216
4515,496,14,24,20,8,10.185,3.8,22.2624747
4516,496,14,24,20,8,13.175,5.8,22.30796494
4517,496,14,24,20,8,15.885,3.8,22.12911822
4518,496,14,24,20,8,15.885,5.8,22.13401014
4519,497,15,3,25,8,4.415,3.8,26.33599724
4520,497,15,3,25,8,4.415,5.8,26.33241714
4521,497,15,3,25,8,7.185,3.8,26.31221021
4522,497,15,3,25,8,7.185,5.8,26.31649602
4523,497,15,3,25,8,10.185,3.8,26.34437518
4524,497,15,3,25,8,13.175,5.8,26.31112803
4525,497,15,3,25,8,15.885,3.8,26.2483206
4526,497,15,3,25,8,15.885,5.8,26.316248
4527,498,21,22,23,8,4.415,3.8,24.75855128
4528,498,21,22,23,8,4.415,5.8,24.74452165
4529,498,21,22,23,8,7.185,3.8,24.85673073
4530,498,21,22,23,8,7.185,5.8,24.8523209
4531,498,21,22,23,8,10.185,3.8,24.85261511
4532,498,21,22,23,8,13.175,5.8,24.89053107
4533,498,21,22,23,8,15.885,3.8,24.7392568
4534,498,21,22,23,8,15.885,5.8,24.73785662
4535,499,22,2,21,8,4.415,3.8,22.70371802
4536,499,22,2,21,8,4.415,5.8,22.75514285
4537,499,22,2,21,8,7.185,3.8,22.71441258
4538,499,22,2,21,8,7.185,5.8,22.72403766
4539,499,22,2,21,8,10.185,3.8,22.76831796
4540,499,22,2,21,8,13.175,5.8,22.80861721
4541,499,22,2,21,8,15.885,3.8,22.70617015
4542,499,22,2,21,8,15.885,5.8,22.71993532
4543,500,16,28,27,8,4.415,3.8,28.32754555
4544,500,16,28,27,8,4.415,5.8,28.30177707
4545,500,16,28,27,8,7.185,3.8,28.41324866
4546,500,16,28,27,8,7.185,5.8,28.40496577
4547,500,16,28,27,8,10.185,3.8,28.40398509
4548,500,16,28,27,8,13.175,5.8,28.43709394
4549,500,16,28,27,8,15.885,3.8,28.30699562
4550,500,16,28,27,8,15.885,5.8,28.3171483
4551,501,20,21,26,8,4.415,3.8,27.37387931
4552,501,20,21,26,8,4.415,5.8,27.35625474
4553,501,20,21,26,8,7.185,3.8,27.42916699
4554,501,20,21,26,8,7.185,5.8,27.43153384
4555,501,20,21,26,8,10.185,3.8,27.45289053
4556,501,20,21,26,8,13.175,5.8,27.47100282
4557,501,20,21,26,8,15.885,3.8,27.35598293
4558,501,20,21,26,8,15.885,5.8,27.36054401
4559,502,22,31,22,8,4.415,3.8,23.98225407
4560,502,22,31,22,8,4.415,5.8,23.96390249
4561,502,22,31,22,8,7.185,3.8,24.11287909
4562,502,22,31,22,8,7.185,5.8,24.09813561
4563,502,22,31,22,8,10.185,3.8,24.10354653
4564,502,22,31,22,8,13.175,5.8,24.13942704
4565,502,22,31,22,8,15.885,3.8,23.95806809
4566,502,22,31,22,8,15.885,5.8,23.97176533
4567,503,19,4,22,8,4.415,3.8,23.65023372
4568,503,19,4,22,8,4.415,5.8,23.66780399
4569,503,19,4,22,8,7.185,3.8,23.6288951
4570,503,19,4,22,8,7.185,5.8,23.65222633
4571,503,19,4,22,8,10.185,3.8,23.6862956
4572,503,19,4,22,8,13.175,5.8,23.73070729
4573,503,19,4,22,8,15.885,3.8,23.63510156
4574,503,19,4,22,8,15.885,5.8,23.64483569
4575,504,20,2,26,8,4.415,3.8,27.12172725
4576,504,20,2,26,8,4.415,5.8,27.17048994
4577,504,20,2,26,8,7.185,3.8,27.06011848
4578,504,20,2,26,8,7.185,5.8,27.06808482
4579,504,20,2,26,8,10.185,3.8,27.09652814
4580,504,20,2,26,8,13.175,5.8,27.00860647
4581,504,20,2,26,8,15.885,3.8,27.03848624
4582,504,20,2,26,8,15.885,5.8,27.12654113
4583,505,22,11,28,8,4.415,3.8,28.92707533
4584,505,22,11,28,8,4.415,5.8,28.98972003
4585,505,22,11,28,8,7.185,3.8,28.92343488
4586,505,22,11,28,8,7.185,5.8,28.93707788
4587,505,22,11,28,8,10.185,3.8,28.9839621
4588,505,22,11,28,8,13.175,5.8,29.01522192
4589,505,22,11,28,8,15.885,3.8,28.94922799
4590,505,22,11,28,8,15.885,5.8,28.96339435
4591,506,17,19,26,8,4.415,3.8,27.36059211
4592,506,17,19,26,8,4.415,5.8,27.3424399
4593,506,17,19,26,8,7.185,3.8,27.3973493
4594,506,17,19,26,8,7.185,5.8,27.41491241
4595,506,17,19,26,8,10.185,3.8,27.43621782
4596,506,17,19,26,8,13.175,5.8,27.45194481
4597,506,17,19,26,8,15.885,3.8,27.34561041
4598,506,17,19,26,8,15.885,5.8,27.34006115
4599,507,12,4,27,8,4.415,3.8,28.11826747
4600,507,12,4,27,8,4.415,5.8,28.10133862
4601,507,12,4,27,8,7.185,3.8,28.08828348
4602,507,12,4,27,8,7.185,5.8,28.06609974
4603,507,12,4,27,8,10.185,3.8,28.1220717
4604,507,12,4,27,8,13.175,5.8,28.09369873
4605,507,12,4,27,8,15.885,3.8,28.10422341
4606,507,12,4,27,8,15.885,5.8,28.11253747
4607,508,18,26,21,8,4.415,3.8,23.05481646
4608,508,18,26,21,8,4.415,5.8,23.03890019
4609,508,18,26,21,8,7.185,3.8,23.172835
4610,508,18,26,21,8,7.185,5.8,23.16537934
4611,508,18,26,21,8,10.185,3.8,23.16070899
4612,508,18,26,21,8,13.175,5.8,23.19999442
4613,508,18,26,21,8,15.885,3.8,23.02536088
4614,508,18,26,21,8,15.885,5.8,23.03306187
4615,509,23,2,21,8,4.415,3.8,22.68584312
4616,509,23,2,21,8,4.415,5.8,22.74373785
4617,509,23,2,21,8,7.185,3.8,22.69655575
4618,509,23,2,21,8,7.185,5.8,22.70957075
4619,509,23,2,21,8,10.185,3.8,22.76454368
4620,509,23,2,21,8,13.175,5.8,22.7942191
4621,509,23,2,21,8,15.885,3.8,22.69800173
4622,509,23,2,21,8,15.885,5.8,22.69749589
4623,510,15,9,25,8,4.415,3.8,26.38416404
4624,510,15,9,25,8,4.415,5.8,26.38722255
4625,510,15,9,25,8,7.185,3.8,26.38858843
4626,510,15,9,25,8,7.185,5.8,26.39270759
4627,510,15,9,25,8,10.185,3.8,26.42713221
4628,510,15,9,25,8,13.175,5.8,26.40556873
4629,510,15,9,25,8,15.885,3.8,26.32575719
4630,510,15,9,25,8,15.885,5.8,26.36794696
4631,511,12,5,24,8,4.415,3.8,25.51112274
4632,511,12,5,24,8,4.415,5.8,25.50480915
4633,511,12,5,24,8,7.185,3.8,25.5074111
4634,511,12,5,24,8,7.185,5.8,25.5154846
4635,511,12,5,24,8,10.185,3.8,25.53388921
4636,511,12,5,24,8,13.175,5.8,25.54156462
4637,511,12,5,24,8,15.885,3.8,25.45854952
4638,511,12,5,24,8,15.885,5.8,25.4875393
4639,512,21,23,20,8,4.415,3.8,22.1548584
4640,512,21,23,20,8,4.415,5.8,22.13367965
4641,512,21,23,20,8,7.185,3.8,22.27552743
4642,512,21,23,20,8,7.185,5.8,22.27174309
4643,512,21,23,20,8,10.185,3.8,22.25859465
4644,512,21,23,20,8,13.175,5.8,22.30609409
4645,512,21,23,20,8,15.885,3.8,22.13225073
4646,512,21,23,20,8,15.885,5.8,22.1350089
4647,513,17,25,25,8,4.415,3.8,26.54684048
4648,513,17,25,25,8,4.415,5.8,26.524339
4649,513,17,25,25,8,7.185,3.8,26.64240152
4650,513,17,25,25,8,7.185,5.8,26.63058424
4651,513,17,25,25,8,10.185,3.8,26.62936248
4652,513,17,25,25,8,13.175,5.8,26.67058682
4653,513,17,25,25,8,15.885,3.8,26.52832114
4654,513,17,25,25,8,15.885,5.8,26.52781163
4655,514,15,20,26,8,4.415,3.8,27.37997995
4656,514,15,20,26,8,4.415,5.8,27.3601063
4657,514,15,20,26,8,7.185,3.8,27.43466028
4658,514,15,20,26,8,7.185,5.8,27.43706167
4659,514,15,20,26,8,10.185,3.8,27.44450162
4660,514,15,20,26,8,13.175,5.8,27.47029746
4661,514,15,20,26,8,15.885,3.8,27.35512864
4662,514,15,20,26,8,15.885,5.8,27.35789137
4663,515,20,19,23,8,4.415,3.8,24.7263029
4664,515,20,19,23,8,4.415,5.8,24.708565
4665,515,20,19,23,8,7.185,3.8,24.81642859
4666,515,20,19,23,8,7.185,5.8,24.80848076
4667,515,20,19,23,8,10.185,3.8,24.81607826
4668,515,20,19,23,8,13.175,5.8,24.84694786
4669,515,20,19,23,8,15.885,3.8,24.70529806
4670,515,20,19,23,8,15.885,5.8,24.70499689
4671,516,14,20,26,8,4.415,3.8,27.37967685
4672,516,14,20,26,8,4.415,5.8,27.3614478
4673,516,14,20,26,8,7.185,3.8,27.46432124
4674,516,14,20,26,8,7.185,5.8,27.45213311
4675,516,14,20,26,8,10.185,3.8,27.46139991
4676,516,14,20,26,8,13.175,5.8,27.48642464
4677,516,14,20,26,8,15.885,3.8,27.36567926
4678,516,14,20,26,8,15.885,5.8,27.36459977
4679,517,14,21,24,8,4.415,3.8,25.63152542
4680,517,14,21,24,8,4.415,5.8,25.61757268
4681,517,14,21,24,8,7.185,3.8,25.73172643
4682,517,14,21,24,8,7.185,5.8,25.72067785
4683,517,14,21,24,8,10.185,3.8,25.72533729
4684,517,14,21,24,8,13.175,5.8,25.7570074
4685,517,14,21,24,8,15.885,3.8,25.6121546
4686,517,14,21,24,8,15.885,5.8,25.61770698
4687,518,18,26,26,8,4.415,3.8,27.42877297
4688,518,18,26,26,8,4.415,5.8,27.40776849
4689,518,18,26,26,8,7.185,3.8,27.52227052
4690,518,18,26,26,8,7.185,5.8,27.51535727
4691,518,18,26,26,8,10.185,3.8,27.51239396
4692,518,18,26,26,8,13.175,5.8,27.5490896
4693,518,18,26,26,8,15.885,3.8,27.41326402
4694,518,18,26,26,8,15.885,5.8,27.41606448
4695,519,20,13,27,8,4.415,3.8,28.10151802
4696,519,20,13,27,8,4.415,5.8,28.1505516
4697,519,20,13,27,8,7.185,3.8,28.11882678
4698,519,20,13,27,8,7.185,5.8,28.13324901
4699,519,20,13,27,8,10.185,3.8,28.16829923
4700,519,20,13,27,8,13.175,5.8,28.20122167
4701,519,20,13,27,8,15.885,3.8,28.12067615
4702,519,20,13,27,8,15.885,5.8,28.12299847
4703,520,13,20,20,8,4.415,3.8,22.12863433
4704,520,13,20,20,8,4.415,5.8,22.10904305
4705,520,13,20,20,8,7.185,3.8,22.24356513
4706,520,13,20,20,8,7.185,5.8,22.23592316
4707,520,13,20,20,8,10.185,3.8,22.22867572
4708,520,13,20,20,8,13.175,5.8,22.27512867
4709,520,13,20,20,8,15.885,3.8,22.10099615
4710,520,13,20,20,8,15.885,5.8,22.10507161
4711,521,18,22,21,8,4.415,3.8,23.01843965
4712,521,18,22,21,8,4.415,5.8,22.99608787
4713,521,18,22,21,8,7.185,3.8,23.12880207
4714,521,18,22,21,8,7.185,5.8,23.12294471
4715,521,18,22,21,8,10.185,3.8,23.11495777
4716,521,18,22,21,8,13.175,5.8,23.16148463
4717,521,18,22,21,8,15.885,3.8,22.99089475
4718,521,18,22,21,8,15.885,5.8,22.995014
4719,522,13,1,25,8,4.415,3.8,26.34871927
4720,522,13,1,25,8,4.415,5.8,26.34714718
4721,522,13,1,25,8,7.185,3.8,26.33097866
4722,522,13,1,25,8,7.185,5.8,26.31261257
4723,522,13,1,25,8,10.185,3.8,26.33491952
4724,522,13,1,25,8,13.175,5.8,26.30683547
4725,522,13,1,25,8,15.885,3.8,26.31032232
4726,522,13,1,25,8,15.885,5.8,26.32135714
4727,523,21,4,23,8,4.415,3.8,24.50542883
4728,523,21,4,23,8,4.415,5.8,24.53263562
4729,523,21,4,23,8,7.185,3.8,24.48993307
4730,523,21,4,23,8,7.185,5.8,24.49203034
4731,523,21,4,23,8,10.185,3.8,24.52049013
4732,523,21,4,23,8,13.175,5.8,24.56307294
4733,523,21,4,23,8,15.885,3.8,24.48367486
4734,523,21,4,23,8,15.885,5.8,24.50041224
