index,sim,tem,mass,n,occ,x,y,V
2971,168,15,9,28,8,10.185,3.8,0.103905338
2972,168,15,9,28,8,13.175,5.8,0.091164956
2973,168,15,9,28,8,15.885,3.8,0.098376461
2974,168,15,9,28,8,15.885,5.8,0.091054504
2975,169,20,11,27,8,4.415,3.8,0.120625808
2976,169,20,11,27,8,4.415,5.8,0.112643367
2977,169,20,11,27,8,7.185,3.8,0.117207438
2978,169,20,11,27,8,7.185,5.8,0.109610193
2979,169,20,11,27,8,10.185,3.8,0.100237669
2980,169,20,11,27,8,13.175,5.8,0.100625817
2981,169,20,11,27,8,15.885,3.8,0.11132509
2982,169,20,11,27,8,15.885,5.8,0.104965812
2983,170,19,3,24,8,4.415,3.8,0.097631148
2984,170,19,3,24,8,4.415,5.8,0.109834062
2985,170,19,3,24,8,7.185,3.8,0.101914341
2986,170,19,3,24,8,7.185,5.8,0.117195841
2987,170,19,3,24,8,10.185,3.8,0.11217003
2988,170,19,3,24,8,13.175,5.8,0.104020992
2989,170,19,3,24,8,15.885,3.8,0.110610935
2990,170,19,3,24,8,15.885,5.8,0.104455442
2991,172,21,11,24,8,4.415,3.8,0.080786635
2992,172,21,11,24,8,4.415,5.8,0.109867511
2993,172,21,11,24,8,7.185,3.8,0.091640343
2994,172,21,11,24,8,7.185,5.8,0.117497465
2995,172,21,11,24,8,10.185,3.8,0.111548764
2996,172,21,11,24,8,13.175,5.8,0.100905445
2997,172,21,11,24,8,15.885,3.8,0.116640163
2998,172,21,11,24,8,15.885,5.8,0.106194007
2999,173,18,14,22,8,4.415,3.8,0.078064656
3000,173,18,14,22,8,4.415,5.8,0.105261673
3001,173,18,14,22,8,7.185,3.8,0.093112898
3002,173,18,14,22,8,7.185,5.8,0.112128964
3003,173,18,14,22,8,10.185,3.8,0.08011416
3004,173,18,14,22,8,13.175,5.8,0.097791929
3005,173,18,14,22,8,15.885,3.8,0.106076676
3006,173,18,14,22,8,15.885,5.8,0.094840594
3007,174,22,11,23,8,4.415,3.8,0.119595429
3008,174,22,11,23,8,4.415,5.8,0.113674277
3009,174,22,11,23,8,7.185,3.8,0.118477341
3010,174,22,11,23,8,7.185,5.8,0.118728059
3011,174,22,11,23,8,10.185,3.8,0.110218303
3012,174,22,11,23,8,13.175,5.8,0.102882714
3013,174,22,11,23,8,15.885,3.8,0.108770476
3014,174,22,11,23,8,15.885,5.8,0.104128693
3015,175,22,3,26,8,4.415,3.8,0.097115506
3016,175,22,3,26,8,4.415,5.8,0.118398853
3017,175,22,3,26,8,7.185,3.8,0.112171113
3018,175,22,3,26,8,7.185,5.8,0.116315854
3019,175,22,3,26,8,10.185,3.8,0.124766558
3020,175,22,3,26,8,13.175,5.8,0.119148062
3021,175,22,3,26,8,15.885,3.8,0.122899891
3022,175,22,3,26,8,15.885,5.8,0.11701559
3023,176,22,20,25,8,4.415,3.8,0.091321599
3024,176,22,20,25,8,4.415,5.8,0.088964215
3025,176,22,20,25,8,7.185,3.8,0.112175795
3026,176,22,20,25,8,7.185,5.8,0.100344871
3027,176,22,20,25,8,10.185,3.8,0.082169878
3028,176,22,20,25,8,13.175,5.8,0.090610771
3029,176,22,20,25,8,15.885,3.8,0.082845105
3030,176,22,20,25,8,15.885,5.8,0.077687521
3031,177,15,11,27,8,4.415,3.8,0.086662487
3032,177,15,11,27,8,4.415,5.8,0.102205066
3033,177,15,11,27,8,7.185,3.8,0.082732323
3034,177,15,11,27,8,7.185,5.8,0.1043744
3035,177,15,11,27,8,10.185,3.8,0.101175913
3036,177,15,11,27,8,13.175,5.8,0.090891116
3037,177,15,11,27,8,15.885,3.8,0.100726869
3038,177,15,11,27,8,15.885,5.8,0.091956571
3039,178,16,1,28,8,4.415,3.8,0.120002518
3040,178,16,1,28,8,4.415,5.8,0.104380237
3041,178,16,1,28,8,7.185,3.8,0.103481672
3042,178,16,1,28,8,7.185,5.8,0.101766693
3043,178,16,1,28,8,10.185,3.8,0.096539477
3044,178,16,1,28,8,13.175,5.8,0.102089254
3045,178,16,1,28,8,15.885,3.8,0.082348906
3046,178,16,1,28,8,15.885,5.8,0.08344592
3047,179,16,9,20,8,4.415,3.8,0.078249542
3048,179,16,9,20,8,4.415,5.8,0.1119374
3049,179,16,9,20,8,7.185,3.8,0.089745174
3050,179,16,9,20,8,7.185,5.8,0.11157466
3051,179,16,9,20,8,10.185,3.8,0.08768974
3052,179,16,9,20,8,13.175,5.8,0.099326816
3053,179,16,9,20,8,15.885,3.8,0.101753018
3054,179,16,9,20,8,15.885,5.8,0.096279939
3055,180,18,7,26,8,4.415,3.8,0.115279604
3056,180,18,7,26,8,4.415,5.8,0.105493579
3057,180,18,7,26,8,7.185,3.8,0.111448149
3058,180,18,7,26,8,7.185,5.8,0.100493805
3059,180,18,7,26,8,10.185,3.8,0.10752899
3060,180,18,7,26,8,13.175,5.8,0.105018173
3061,180,18,7,26,8,15.885,3.8,0.10596287
3062,180,18,7,26,8,15.885,5.8,0.098565434
3063,181,12,17,23,8,4.415,3.8,0.076188286
3064,181,12,17,23,8,4.415,5.8,0.080064016
3065,181,12,17,23,8,7.185,3.8,0.093860053
3066,181,12,17,23,8,7.185,5.8,0.085244499
3067,181,12,17,23,8,10.185,3.8,0.07358698
3068,181,12,17,23,8,13.175,5.8,0.089268109
3069,181,12,17,23,8,15.885,3.8,0.083673794
3070,181,12,17,23,8,15.885,5.8,0.069530747
3071,182,21,30,21,8,4.415,3.8,0.074267427
3072,182,21,30,21,8,4.415,5.8,0.066538255
3073,182,21,30,21,8,7.185,3.8,0.074495673
3074,182,21,30,21,8,7.185,5.8,0.069562131
3075,182,21,30,21,8,10.185,3.8,0.066006692
3076,182,21,30,21,8,13.175,5.8,0.071875848
3077,182,21,30,21,8,15.885,3.8,0.068828232
3078,182,21,30,21,8,15.885,5.8,0.066910605
3079,183,20,31,25,8,4.415,3.8,0.073307323
3080,183,20,31,25,8,4.415,5.8,0.062286846
3081,183,20,31,25,8,7.185,3.8,0.066552922
3082,183,20,31,25,8,7.185,5.8,0.063458022
3083,183,20,31,25,8,10.185,3.8,0.063215785
3084,183,20,31,25,8,13.175,5.8,0.069664397
3085,183,20,31,25,8,15.885,3.8,0.063748676
3086,183,20,31,25,8,15.885,5.8,0.061698433
3087,184,14,29,21,8,4.415,3.8,0.078554936
3088,184,14,29,21,8,4.415,5.8,0.066181978
3089,184,14,29,21,8,7.185,3.8,0.072806052
3090,184,14,29,21,8,7.185,5.8,0.070675715
3091,184,14,29,21,8,10.185,3.8,0.072363443
3092,184,14,29,21,8,13.175,5.8,0.077687345
3093,184,14,29,21,8,15.885,3.8,0.069295726
3094,184,14,29,21,8,15.885,5.8,0.067488224
3095,185,24,3,21,8,4.415,3.8,0.141900891
3096,185,24,3,21,8,4.415,5.8,0.129864557
3097,185,24,3,21,8,7.185,3.8,0.13402049
3098,185,24,3,21,8,7.185,5.8,0.124026714
3099,185,24,3,21,8,10.185,3.8,0.122571535
3100,185,24,3,21,8,13.175,5.8,0.108829053
3101,185,24,3,21,8,15.885,3.8,0.121979419
3102,185,24,3,21,8,15.885,5.8,0.118614464
3103,186,12,5,22,8,4.415,3.8,0.08456806
3104,186,12,5,22,8,4.415,5.8,0.094689699
3105,186,12,5,22,8,7.185,3.8,0.083444825
3106,186,12,5,22,8,7.185,5.8,0.088194967
3107,186,12,5,22,8,10.185,3.8,0.104934489
3108,186,12,5,22,8,13.175,5.8,0.092311357
3109,186,12,5,22,8,15.885,3.8,0.102850886
3110,186,12,5,22,8,15.885,5.8,0.094005857
3111,187,25,3,21,8,4.415,3.8,0.140128404
3112,187,25,3,21,8,4.415,5.8,0.132161234
3113,187,25,3,21,8,7.185,3.8,0.135611129
3114,187,25,3,21,8,7.185,5.8,0.126512113
3115,187,25,3,21,8,10.185,3.8,0.120304853
3116,187,25,3,21,8,13.175,5.8,0.115780409
3117,187,25,3,21,8,15.885,3.8,0.123999324
3118,187,25,3,21,8,15.885,5.8,0.120158225
3119,188,16,7,28,8,4.415,3.8,0.079654897
3120,188,16,7,28,8,4.415,5.8,0.102378323
3121,188,16,7,28,8,7.185,3.8,0.089625681
3122,188,16,7,28,8,7.185,5.8,0.107888397
3123,188,16,7,28,8,10.185,3.8,0.106341412
3124,188,16,7,28,8,13.175,5.8,0.109590612
3125,188,16,7,28,8,15.885,3.8,0.095224373
3126,188,16,7,28,8,15.885,5.8,0.104568624
3127,189,15,24,26,8,4.415,3.8,0.068575835
3128,189,15,24,26,8,4.415,5.8,0.06474248
3129,189,15,24,26,8,7.185,3.8,0.081315715
3130,189,15,24,26,8,7.185,5.8,0.071695355
3131,189,15,24,26,8,10.185,3.8,0.073249361
3132,189,15,24,26,8,13.175,5.8,0.081953692
3133,189,15,24,26,8,15.885,3.8,0.063552771
3134,189,15,24,26,8,15.885,5.8,0.063796966
3135,190,22,3,20,8,4.415,3.8,0.13476354
3136,190,22,3,20,8,4.415,5.8,0.128247597
3137,190,22,3,20,8,7.185,3.8,0.128759652
3138,190,22,3,20,8,7.185,5.8,0.121971461
3139,190,22,3,20,8,10.185,3.8,0.114616374
3140,190,22,3,20,8,13.175,5.8,0.104340366
3141,190,22,3,20,8,15.885,3.8,0.122255875
3142,190,22,3,20,8,15.885,5.8,0.11145516
3143,191,12,9,23,8,4.415,3.8,0.081243716
3144,191,12,9,23,8,4.415,5.8,0.106400708
3145,191,12,9,23,8,7.185,3.8,0.079510238
3146,191,12,9,23,8,7.185,5.8,0.10214626
3147,191,12,9,23,8,10.185,3.8,0.082806502
3148,191,12,9,23,8,13.175,5.8,0.089819435
3149,191,12,9,23,8,15.885,3.8,0.09151241
3150,191,12,9,23,8,15.885,5.8,0.080935374
3151,192,12,15,20,8,4.415,3.8,0.081818037
3152,192,12,15,20,8,4.415,5.8,0.080108413
3153,192,12,15,20,8,7.185,3.8,0.092139071
3154,192,12,15,20,8,7.185,5.8,0.087897441
3155,192,12,15,20,8,10.185,3.8,0.082813483
3156,192,12,15,20,8,13.175,5.8,0.093149022
3157,192,12,15,20,8,15.885,3.8,0.083406424
3158,192,12,15,20,8,15.885,5.8,0.074869892
3159,193,14,5,21,8,4.415,3.8,0.085364334
3160,193,14,5,21,8,4.415,5.8,0.110118245
3161,193,14,5,21,8,7.185,3.8,0.08947281
3162,193,14,5,21,8,7.185,5.8,0.11101207
3163,193,14,5,21,8,10.185,3.8,0.097978367
3164,193,14,5,21,8,13.175,5.8,0.0956524
3165,193,14,5,21,8,15.885,3.8,0.103123086
3166,193,14,5,21,8,15.885,5.8,0.093382341
3167,194,13,14,27,8,4.415,3.8,0.077306858
3168,194,13,14,27,8,4.415,5.8,0.097598752
3169,194,13,14,27,8,7.185,3.8,0.078039529
3170,194,13,14,27,8,7.185,5.8,0.100470535
3171,194,13,14,27,8,10.185,3.8,0.087752716
3172,194,13,14,27,8,13.175,5.8,0.086154386
3173,194,13,14,27,8,15.885,3.8,0.080392707
3174,194,13,14,27,8,15.885,5.8,0.084922384
3175,195,11,8,23,8,4.415,3.8,0.093972188
3176,195,11,8,23,8,4.415,5.8,0.099685842
3177,195,11,8,23,8,7.185,3.8,0.110059459
3178,195,11,8,23,8,7.185,5.8,0.099620782
3179,195,11,8,23,8,10.185,3.8,0.095321613
3180,195,11,8,23,8,13.175,5.8,0.090379953
3181,195,11,8,23,8,15.885,3.8,0.084398948
3182,195,11,8,23,8,15.885,5.8,0.073407818
3183,196,14,26,22,8,4.415,3.8,0.078696917
3184,196,14,26,22,8,4.415,5.8,0.067001404
3185,196,14,26,22,8,7.185,3.8,0.073272107
3186,196,14,26,22,8,7.185,5.8,0.069891628
3187,196,14,26,22,8,10.185,3.8,0.075303428
3188,196,14,26,22,8,13.175,5.8,0.08073488
3189,196,14,26,22,8,15.885,3.8,0.069384367
3190,196,14,26,22,8,15.885,5.8,0.066152199
3191,197,25,7,22,8,4.415,3.8,0.134810086
3192,197,25,7,22,8,4.415,5.8,0.124985804
3193,197,25,7,22,8,7.185,3.8,0.13031613
3194,197,25,7,22,8,7.185,5.8,0.119368675
3195,197,25,7,22,8,10.185,3.8,0.114809313
3196,197,25,7,22,8,13.175,5.8,0.107666657
3197,197,25,7,22,8,15.885,3.8,0.11853352
3198,197,25,7,22,8,15.885,5.8,0.115934902
3199,198,16,23,28,8,4.415,3.8,0.079478613
3200,198,16,23,28,8,4.415,5.8,0.076333148
3201,198,16,23,28,8,7.185,3.8,0.099395769
3202,198,16,23,28,8,7.185,5.8,0.081801372
3203,198,16,23,28,8,10.185,3.8,0.076400258
3204,198,16,23,28,8,13.175,5.8,0.082802163
3205,198,16,23,28,8,15.885,3.8,0.077460063
3206,198,16,23,28,8,15.885,5.8,0.066615581
3207,199,20,3,25,8,4.415,3.8,0.098204043
3208,199,20,3,25,8,4.415,5.8,0.120278793
3209,199,20,3,25,8,7.185,3.8,0.098236685
3210,199,20,3,25,8,7.185,5.8,0.116404967
3211,199,20,3,25,8,10.185,3.8,0.118677276
3212,199,20,3,25,8,13.175,5.8,0.107143372
3213,199,20,3,25,8,15.885,3.8,0.110676219
3214,199,20,3,25,8,15.885,5.8,0.114316669
3215,200,12,9,21,8,4.415,3.8,0.082391081
3216,200,12,9,21,8,4.415,5.8,0.105573968
3217,200,12,9,21,8,7.185,3.8,0.082789671
3218,200,12,9,21,8,7.185,5.8,0.105203818
3219,200,12,9,21,8,10.185,3.8,0.077770682
3220,200,12,9,21,8,13.175,5.8,0.096006596
3221,200,12,9,21,8,15.885,3.8,0.098636245
3222,200,12,9,21,8,15.885,5.8,0.077134804
3223,201,27,7,20,8,4.415,3.8,0.131369883
3224,201,27,7,20,8,4.415,5.8,0.129607519
3225,201,27,7,20,8,7.185,3.8,0.13067275
3226,201,27,7,20,8,7.185,5.8,0.126383801
3227,201,27,7,20,8,10.185,3.8,0.121372135
3228,201,27,7,20,8,13.175,5.8,0.109971567
3229,201,27,7,20,8,15.885,3.8,0.124028731
3230,201,27,7,20,8,15.885,5.8,0.112602088
3231,202,18,5,21,8,4.415,3.8,0.108588754
3232,202,18,5,21,8,4.415,5.8,0.116959754
3233,202,18,5,21,8,7.185,3.8,0.122725902
3234,202,18,5,21,8,7.185,5.8,0.115712706
3235,202,18,5,21,8,10.185,3.8,0.11014395
3236,202,18,5,21,8,13.175,5.8,0.102682515
3237,202,18,5,21,8,15.885,3.8,0.109430092
3238,202,18,5,21,8,15.885,5.8,0.101770707
3239,203,15,11,22,8,4.415,3.8,0.076655899
3240,203,15,11,22,8,4.415,5.8,0.107993921
3241,203,15,11,22,8,7.185,3.8,0.088301446
3242,203,15,11,22,8,7.185,5.8,0.107928893
3243,203,15,11,22,8,10.185,3.8,0.087017187
3244,203,15,11,22,8,13.175,5.8,0.096377803
3245,203,15,11,22,8,15.885,3.8,0.097425908
3246,203,15,11,22,8,15.885,5.8,0.091891084
3247,204,17,31,26,8,4.415,3.8,0.072007778
3248,204,17,31,26,8,4.415,5.8,0.060774186
3249,204,17,31,26,8,7.185,3.8,0.065082487
3250,204,17,31,26,8,7.185,5.8,0.061867229
3251,204,17,31,26,8,10.185,3.8,0.063186916
3252,204,17,31,26,8,13.175,5.8,0.071192476
3253,204,17,31,26,8,15.885,3.8,0.062437014
3254,204,17,31,26,8,15.885,5.8,0.060125486
3255,205,19,15,27,8,4.415,3.8,0.107663767
3256,205,19,15,27,8,4.415,5.8,0.103259256
3257,205,19,15,27,8,7.185,3.8,0.111337373
3258,205,19,15,27,8,7.185,5.8,0.106789678
3259,205,19,15,27,8,10.185,3.8,0.098851519
3260,205,19,15,27,8,13.175,5.8,0.095588485
3261,205,19,15,27,8,15.885,3.8,0.10111177
3262,205,19,15,27,8,15.885,5.8,0.096778025
3263,206,21,5,28,8,4.415,3.8,0.118927892
3264,206,21,5,28,8,4.415,5.8,0.108688877
3265,206,21,5,28,8,7.185,3.8,0.132971916
3266,206,21,5,28,8,7.185,5.8,0.113091635
3267,206,21,5,28,8,10.185,3.8,0.110895302
3268,206,21,5,28,8,13.175,5.8,0.100986918
3269,206,21,5,28,8,15.885,3.8,0.110954461
3270,206,21,5,28,8,15.885,5.8,0.109461674
3271,207,16,27,24,8,4.415,3.8,0.076187466
3272,207,16,27,24,8,4.415,5.8,0.065125166
3273,207,16,27,24,8,7.185,3.8,0.07199651
3274,207,16,27,24,8,7.185,5.8,0.066459922
3275,207,16,27,24,8,10.185,3.8,0.071130523
3276,207,16,27,24,8,13.175,5.8,0.078192441
3277,207,16,27,24,8,15.885,3.8,0.067332127
3278,207,16,27,24,8,15.885,5.8,0.063415254
3279,208,21,20,21,8,4.415,3.8,0.076071416
3280,208,21,20,21,8,4.415,5.8,0.071743212
3281,208,21,20,21,8,7.185,3.8,0.092640087
3282,208,21,20,21,8,7.185,5.8,0.082205329
3283,208,21,20,21,8,10.185,3.8,0.08504106
3284,208,21,20,21,8,13.175,5.8,0.092224735
3285,208,21,20,21,8,15.885,3.8,0.066131392
3286,208,21,20,21,8,15.885,5.8,0.070883259
3287,209,17,8,20,8,4.415,3.8,0.081186057
3288,209,17,8,20,8,4.415,5.8,0.113522767
3289,209,17,8,20,8,7.185,3.8,0.0938266
3290,209,17,8,20,8,7.185,5.8,0.115414771
3291,209,17,8,20,8,10.185,3.8,0.091954681
3292,209,17,8,20,8,13.175,5.8,0.099604339
3293,209,17,8,20,8,15.885,3.8,0.105420097
3294,209,17,8,20,8,15.885,5.8,0.101704732
3295,210,18,21,20,8,4.415,3.8,0.08076815
3296,210,18,21,20,8,4.415,5.8,0.071712573
3297,210,18,21,20,8,7.185,3.8,0.083149623
3298,210,18,21,20,8,7.185,5.8,0.078196239
3299,210,18,21,20,8,10.185,3.8,0.081394228
3300,210,18,21,20,8,13.175,5.8,0.088691382
3301,210,18,21,20,8,15.885,3.8,0.072948748
3302,210,18,21,20,8,15.885,5.8,0.069820645
3303,211,21,1,21,8,4.415,3.8,0.132199793
3304,211,21,1,21,8,4.415,5.8,0.118922292
3305,211,21,1,21,8,7.185,3.8,0.122289612
3306,211,21,1,21,8,7.185,5.8,0.116831813
3307,211,21,1,21,8,10.185,3.8,0.117703116
3308,211,21,1,21,8,13.175,5.8,0.099722784
3309,211,21,1,21,8,15.885,3.8,0.119450669
3310,211,21,1,21,8,15.885,5.8,0.110794134
3311,212,17,9,23,8,4.415,3.8,0.088073902
3312,212,17,9,23,8,4.415,5.8,0.112077972
3313,212,17,9,23,8,7.185,3.8,0.090186046
3314,212,17,9,23,8,7.185,5.8,0.111763056
3315,212,17,9,23,8,10.185,3.8,0.097775854
3316,212,17,9,23,8,13.175,5.8,0.097312646
3317,212,17,9,23,8,15.885,3.8,0.103862833
3318,212,17,9,23,8,15.885,5.8,0.101057917
3319,213,22,23,26,8,4.415,3.8,0.078918565
3320,213,22,23,26,8,4.415,5.8,0.074407306
3321,213,22,23,26,8,7.185,3.8,0.099564381
3322,213,22,23,26,8,7.185,5.8,0.080824867
3323,213,22,23,26,8,10.185,3.8,0.077765603
3324,213,22,23,26,8,13.175,5.8,0.083988146
3325,213,22,23,26,8,15.885,3.8,0.070591724
3326,213,22,23,26,8,15.885,5.8,0.06690079
3327,214,23,2,27,8,4.415,3.8,0.139722068
3328,214,23,2,27,8,4.415,5.8,0.124835114
3329,214,23,2,27,8,7.185,3.8,0.126289648
3330,214,23,2,27,8,7.185,5.8,0.124747976
3331,214,23,2,27,8,10.185,3.8,0.123694177
3332,214,23,2,27,8,13.175,5.8,0.10369903
3333,214,23,2,27,8,15.885,3.8,0.117332695
3334,214,23,2,27,8,15.885,5.8,0.11327459
3335,215,15,19,27,8,4.415,3.8,0.07100861
3336,215,15,19,27,8,4.415,5.8,0.09537683
3337,215,15,19,27,8,7.185,3.8,0.078110797
3338,215,15,19,27,8,7.185,5.8,0.101585669
3339,215,15,19,27,8,10.185,3.8,0.067651554
3340,215,15,19,27,8,13.175,5.8,0.088857828
3341,215,15,19,27,8,15.885,3.8,0.094356279
3342,215,15,19,27,8,15.885,5.8,0.08413845
3343,216,13,24,21,8,4.415,3.8,0.080264499
3344,216,13,24,21,8,4.415,5.8,0.068825875
3345,216,13,24,21,8,7.185,3.8,0.075444106
3346,216,13,24,21,8,7.185,5.8,0.071931641
3347,216,13,24,21,8,10.185,3.8,0.078073768
3348,216,13,24,21,8,13.175,5.8,0.08374715
3349,216,13,24,21,8,15.885,3.8,0.071432764
3350,216,13,24,21,8,15.885,5.8,0.067596772
3351,217,13,13,26,8,4.415,3.8,0.080956204
3352,217,13,13,26,8,4.415,5.8,0.085276449
3353,217,13,13,26,8,7.185,3.8,0.072191616
3354,217,13,13,26,8,7.185,5.8,0.087626714
3355,217,13,13,26,8,10.185,3.8,0.090564179
3356,217,13,13,26,8,13.175,5.8,0.086183133
3357,217,13,13,26,8,15.885,3.8,0.09892791
3358,217,13,13,26,8,15.885,5.8,0.085946792
3359,218,19,25,28,8,4.415,3.8,0.073407758
3360,218,19,25,28,8,4.415,5.8,0.068807109
3361,218,19,25,28,8,7.185,3.8,0.092521969
3362,218,19,25,28,8,7.185,5.8,0.072965265
3363,218,19,25,28,8,10.185,3.8,0.070983859
3364,218,19,25,28,8,13.175,5.8,0.081301282
3365,218,19,25,28,8,15.885,3.8,0.066587827
3366,218,19,25,28,8,15.885,5.8,0.062441403
3367,219,17,28,28,8,4.415,3.8,0.065927418
3368,219,17,28,28,8,4.415,5.8,0.058152869
3369,219,17,28,28,8,7.185,3.8,0.07241068
3370,219,17,28,28,8,7.185,5.8,0.063847728
3371,219,17,28,28,8,10.185,3.8,0.0690591
3372,219,17,28,28,8,13.175,5.8,0.076550044
3373,219,17,28,28,8,15.885,3.8,0.058605966
3374,219,17,28,28,8,15.885,5.8,0.058531809
3375,220,16,31,25,8,4.415,3.8,0.072541669
3376,220,16,31,25,8,4.415,5.8,0.061919943
3377,220,16,31,25,8,7.185,3.8,0.066563764
3378,220,16,31,25,8,7.185,5.8,0.063837698
3379,220,16,31,25,8,10.185,3.8,0.064626055
3380,220,16,31,25,8,13.175,5.8,0.071584497
3381,220,16,31,25,8,15.885,3.8,0.063404886
3382,220,16,31,25,8,15.885,5.8,0.060924081
3383,221,16,25,26,8,4.415,3.8,0.068765476
3384,221,16,25,26,8,4.415,5.8,0.063210224
3385,221,16,25,26,8,7.185,3.8,0.079088043
3386,221,16,25,26,8,7.185,5.8,0.069460029
3387,221,16,25,26,8,10.185,3.8,0.073345131
3388,221,16,25,26,8,13.175,5.8,0.080219007
3389,221,16,25,26,8,15.885,3.8,0.060823784
3390,221,16,25,26,8,15.885,5.8,0.062104236
3391,222,20,24,26,8,4.415,3.8,0.071431612
3392,222,20,24,26,8,4.415,5.8,0.067116089
3393,222,20,24,26,8,7.185,3.8,0.091329017
3394,222,20,24,26,8,7.185,5.8,0.075201754
3395,222,20,24,26,8,10.185,3.8,0.076327001
3396,222,20,24,26,8,13.175,5.8,0.084956907
3397,222,20,24,26,8,15.885,3.8,0.061643664
3398,222,20,24,26,8,15.885,5.8,0.064618554
3399,223,20,2,23,8,4.415,3.8,0.120597889
3400,223,20,2,23,8,4.415,5.8,0.118069552
3401,223,20,2,23,8,7.185,3.8,0.116635673
3402,223,20,2,23,8,7.185,5.8,0.115423147
3403,223,20,2,23,8,10.185,3.8,0.115924008
3404,223,20,2,23,8,13.175,5.8,0.104921703
3405,223,20,2,23,8,15.885,3.8,0.115973261
3406,223,20,2,23,8,15.885,5.8,0.110606213
3407,224,16,15,27,8,4.415,3.8,0.096558134
3408,224,16,15,27,8,4.415,5.8,0.102984246
3409,224,16,15,27,8,7.185,3.8,0.12039817
3410,224,16,15,27,8,7.185,5.8,0.104952246
3411,224,16,15,27,8,10.185,3.8,0.096581551
3412,224,16,15,27,8,13.175,5.8,0.089347364
3413,224,16,15,27,8,15.885,3.8,0.094801096
3414,224,16,15,27,8,15.885,5.8,0.085887357
3415,225,14,19,26,8,4.415,3.8,0.071655495
3416,225,14,19,26,8,4.415,5.8,0.089193594
3417,225,14,19,26,8,7.185,3.8,0.087472959
3418,225,14,19,26,8,7.185,5.8,0.095176425
3419,225,14,19,26,8,10.185,3.8,0.067700987
3420,225,14,19,26,8,13.175,5.8,0.08888413
3421,225,14,19,26,8,15.885,3.8,0.090479108
3422,225,14,19,26,8,15.885,5.8,0.076378558
3423,226,18,11,24,8,4.415,3.8,0.088026848
3424,226,18,11,24,8,4.415,5.8,0.107258238
3425,226,18,11,24,8,7.185,3.8,0.084666783
3426,226,18,11,24,8,7.185,5.8,0.11030312
3427,226,18,11,24,8,10.185,3.8,0.106894886
3428,226,18,11,24,8,13.175,5.8,0.097604924
3429,226,18,11,24,8,15.885,3.8,0.109381078
3430,226,18,11,24,8,15.885,5.8,0.105210005
3431,227,20,22,20,8,4.415,3.8,0.082806044
3432,227,20,22,20,8,4.415,5.8,0.071806536
3433,227,20,22,20,8,7.185,3.8,0.081305571
3434,227,20,22,20,8,7.185,5.8,0.07687011
3435,227,20,22,20,8,10.185,3.8,0.079907708
3436,227,20,22,20,8,13.175,5.8,0.08846197
3437,227,20,22,20,8,15.885,3.8,0.074207004
3438,227,20,22,20,8,15.885,5.8,0.069939369
3439,228,21,24,28,8,4.415,3.8,0.082609527
3440,228,21,24,28,8,4.415,5.8,0.079096199
3441,228,21,24,28,8,7.185,3.8,0.102086044
3442,228,21,24,28,8,7.185,5.8,0.082733504
3443,228,21,24,28,8,10.185,3.8,0.072595177
3444,228,21,24,28,8,13.175,5.8,0.083121085
3445,228,21,24,28,8,15.885,3.8,0.075045632
3446,228,21,24,28,8,15.885,5.8,0.068283619
3447,229,18,16,28,8,4.415,3.8,0.10676252
3448,229,18,16,28,8,4.415,5.8,0.103854485
3449,229,18,16,28,8,7.185,3.8,0.104337488
3450,229,18,16,28,8,7.185,5.8,0.101754862
3451,229,18,16,28,8,10.185,3.8,0.098461766
3452,229,18,16,28,8,13.175,5.8,0.083501524
3453,229,18,16,28,8,15.885,3.8,0.100419521
3454,229,18,16,28,8,15.885,5.8,0.08694801
3455,230,16,3,28,8,4.415,3.8,0.104706563
3456,230,16,3,28,8,4.415,5.8,0.094208782
3457,230,16,3,28,8,7.185,3.8,0.105437237
3458,230,16,3,28,8,7.185,5.8,0.103692277
3459,230,16,3,28,8,10.185,3.8,0.103151477
3460,230,16,3,28,8,13.175,5.8,0.096338799
3461,230,16,3,28,8,15.885,3.8,0.083067677
3462,230,16,3,28,8,15.885,5.8,0.098105696
3463,231,14,10,26,8,4.415,3.8,0.08806116
3464,231,14,10,26,8,4.415,5.8,0.1039273
3465,231,14,10,26,8,7.185,3.8,0.075345543
3466,231,14,10,26,8,7.185,5.8,0.10583616
3467,231,14,10,26,8,10.185,3.8,0.096956172
3468,231,14,10,26,8,13.175,5.8,0.087207915
3469,231,14,10,26,8,15.885,3.8,0.090225896
3470,231,14,10,26,8,15.885,5.8,0.088176577
3471,232,18,10,27,8,4.415,3.8,0.091613145
3472,232,18,10,27,8,4.415,5.8,0.098735734
3473,232,18,10,27,8,7.185,3.8,0.086596484
3474,232,18,10,27,8,7.185,5.8,0.107818054
3475,232,18,10,27,8,10.185,3.8,0.107917334
3476,232,18,10,27,8,13.175,5.8,0.094037588
3477,232,18,10,27,8,15.885,3.8,0.106682319
3478,232,18,10,27,8,15.885,5.8,0.102591146
3479,233,16,24,24,8,4.415,3.8,0.073042945
3480,233,16,24,24,8,4.415,5.8,0.065683153
3481,233,16,24,24,8,7.185,3.8,0.077507079
3482,233,16,24,24,8,7.185,5.8,0.072063833
3483,233,16,24,24,8,10.185,3.8,0.075373051
3484,233,16,24,24,8,13.175,5.8,0.082168355
3485,233,16,24,24,8,15.885,3.8,0.06544256
3486,233,16,24,24,8,15.885,5.8,0.064354165
3487,234,16,22,22,8,4.415,3.8,0.076484435
