index,sim,tem,mass,n,occ,x,y,T
2790,145,22,27,25,8,15.885,5.8,26.1845176789235
2791,146,17,7,22,8,4.415,3.8,21.6080325397975
2792,146,17,7,22,8,4.415,5.8,21.8737620367614
2793,146,17,7,22,8,7.185,3.8,21.4376384703558
2794,146,17,7,22,8,7.185,5.8,21.7838663554499
2795,146,17,7,22,8,10.185,3.8,21.6518256906809
2796,146,17,7,22,8,13.175,5.8,21.857894056817
2797,146,17,7,22,8,15.885,3.8,21.6456408141269
2798,146,17,7,22,8,15.885,5.8,21.6408662421169
2799,147,19,1,27,8,4.415,3.8,25.6301037744546
2800,147,19,1,27,8,4.415,5.8,25.5541803683105
2801,147,19,1,27,8,7.185,3.8,25.2184003245451
2802,147,19,1,27,8,7.185,5.8,25.0311808659098
2803,147,19,1,27,8,10.185,3.8,25.2326711158842
2804,147,19,1,27,8,13.175,5.8,24.9892337800021
2805,147,19,1,27,8,15.885,3.8,24.7897882918107
2806,147,19,1,27,8,15.885,5.8,25.180209170823
2807,148,25,4,26,8,4.415,3.8,23.7509650976784
2808,148,25,4,26,8,4.415,5.8,24.4717935574423
2809,148,25,4,26,8,7.185,3.8,23.7795823525598
2810,148,25,4,26,8,7.185,5.8,24.0732792940866
2811,148,25,4,26,8,10.185,3.8,24.3342804634597
2812,148,25,4,26,8,13.175,5.8,24.4927219250985
2813,148,25,4,26,8,15.885,3.8,24.2873877439405
2814,148,25,4,26,8,15.885,5.8,24.0774710605186
2815,149,15,31,20,8,4.415,3.8,21.9817065815294
2816,149,15,31,20,8,4.415,5.8,21.9673003671861
2817,149,15,31,20,8,7.185,3.8,22.0299938676906
2818,149,15,31,20,8,7.185,5.8,21.9751052309608
2819,149,15,31,20,8,10.185,3.8,22.1275358156957
2820,149,15,31,20,8,13.175,5.8,22.0542371938751
2821,149,15,31,20,8,15.885,3.8,21.951389368961
2822,149,15,31,20,8,15.885,5.8,21.9109885961697
2823,150,17,4,24,8,4.415,3.8,23.0705027397651
2824,150,17,4,24,8,4.415,5.8,23.4751923715411
2825,150,17,4,24,8,7.185,3.8,23.015569015369
2826,150,17,4,24,8,7.185,5.8,23.1680302978707
2827,150,17,4,24,8,10.185,3.8,23.0200968940148
2828,150,17,4,24,8,13.175,5.8,23.2432721773919
2829,150,17,4,24,8,15.885,3.8,22.8514303690124
2830,150,17,4,24,8,15.885,5.8,22.9901148823206
2831,151,18,19,22,8,4.415,3.8,22.816881201541
2832,151,18,19,22,8,4.415,5.8,22.8805334705724
2833,151,18,19,22,8,7.185,3.8,23.1356625654685
2834,151,18,19,22,8,7.185,5.8,23.2207402504031
2835,151,18,19,22,8,10.185,3.8,23.2006876286213
2836,151,18,19,22,8,13.175,5.8,23.118354160371
2837,151,18,19,22,8,15.885,3.8,22.8362549917371
2838,151,18,19,22,8,15.885,5.8,22.8580705625753
2839,152,27,2,25,8,4.415,3.8,22.4833612830399
2840,152,27,2,25,8,4.415,5.8,23.1681253617987
2841,152,27,2,25,8,7.185,3.8,22.5112487524128
2842,152,27,2,25,8,7.185,5.8,22.7126324887773
2843,152,27,2,25,8,10.185,3.8,23.1949153877814
2844,152,27,2,25,8,13.175,5.8,23.1431215755725
2845,152,27,2,25,8,15.885,3.8,23.2113574379682
2846,152,27,2,25,8,15.885,5.8,22.5071639862363
2847,153,19,11,20,8,4.415,3.8,20.4277741281268
2848,153,19,11,20,8,4.415,5.8,20.4394691939413
2849,153,19,11,20,8,7.185,3.8,20.5058484021295
2850,153,19,11,20,8,7.185,5.8,20.5618888234021
2851,153,19,11,20,8,10.185,3.8,20.6643357052295
2852,153,19,11,20,8,13.175,5.8,20.5827049508526
2853,153,19,11,20,8,15.885,3.8,20.3030656958254
2854,153,19,11,20,8,15.885,5.8,20.3640919723082
2855,154,15,14,28,8,4.415,3.8,27.4870470907466
2856,154,15,14,28,8,4.415,5.8,27.7001317409803
2857,154,15,14,28,8,7.185,3.8,27.3059000408741
2858,154,15,14,28,8,7.185,5.8,27.6577624225855
2859,154,15,14,28,8,10.185,3.8,27.7932109595556
2860,154,15,14,28,8,13.175,5.8,27.8361031728042
2861,154,15,14,28,8,15.885,3.8,27.6859093769424
2862,154,15,14,28,8,15.885,5.8,27.6264191050071
2863,155,15,26,26,8,4.415,3.8,26.9338864547954
2864,155,15,26,26,8,4.415,5.8,26.9982067188258
2865,155,15,26,26,8,7.185,3.8,27.1422191088487
2866,155,15,26,26,8,7.185,5.8,27.1724178402621
2867,155,15,26,26,8,10.185,3.8,27.2107056468728
2868,155,15,26,26,8,13.175,5.8,27.1742879654415
2869,155,15,26,26,8,15.885,3.8,26.9537729426139
2870,155,15,26,26,8,15.885,5.8,26.9782816398121
2871,156,15,27,22,8,4.415,3.8,23.5270208914263
2872,156,15,27,22,8,4.415,5.8,23.5380981842609
2873,156,15,27,22,8,7.185,3.8,23.6164844533826
2874,156,15,27,22,8,7.185,5.8,23.6208236117413
2875,156,15,27,22,8,10.185,3.8,23.7084437594991
2876,156,15,27,22,8,13.175,5.8,23.6362451257268
2877,156,15,27,22,8,15.885,3.8,23.4921786019108
2878,156,15,27,22,8,15.885,5.8,23.4791352973796
2879,157,15,16,20,8,4.415,3.8,20.8765866102553
2880,157,15,16,20,8,4.415,5.8,20.9547810053303
2881,157,15,16,20,8,7.185,3.8,21.2791975458654
2882,157,15,16,20,8,7.185,5.8,21.3299033117439
2883,157,15,16,20,8,10.185,3.8,21.2768725519688
2884,157,15,16,20,8,13.175,5.8,21.1984051592976
2885,157,15,16,20,8,15.885,3.8,20.904156090403
2886,157,15,16,20,8,15.885,5.8,20.9439753211327
2887,158,18,3,21,8,4.415,3.8,20.3199814618787
2888,158,18,3,21,8,4.415,5.8,20.6690795742393
2889,158,18,3,21,8,7.185,3.8,20.2786742547543
2890,158,18,3,21,8,7.185,5.8,20.5313853052959
2891,158,18,3,21,8,10.185,3.8,20.5071989180681
2892,158,18,3,21,8,13.175,5.8,20.5417008517371
2893,158,18,3,21,8,15.885,3.8,20.2627650216489
2894,158,18,3,21,8,15.885,5.8,20.2815360769771
2895,159,24,7,28,8,4.415,3.8,25.8491718151508
2896,159,24,7,28,8,4.415,5.8,26.4308601338601
2897,159,24,7,28,8,7.185,3.8,25.8743290544812
2898,159,24,7,28,8,7.185,5.8,26.0840665823231
2899,159,24,7,28,8,10.185,3.8,26.4570684392756
2900,159,24,7,28,8,13.175,5.8,26.5221380646557
2901,159,24,7,28,8,15.885,3.8,26.2322712393009
2902,159,24,7,28,8,15.885,5.8,26.0112616308119
2903,160,23,4,23,8,4.415,3.8,21.5093709625233
2904,160,23,4,23,8,4.415,5.8,22.1674030792458
2905,160,23,4,23,8,7.185,3.8,21.55968729606
2906,160,23,4,23,8,7.185,5.8,21.7981493365008
2907,160,23,4,23,8,10.185,3.8,21.9786102618528
2908,160,23,4,23,8,13.175,5.8,22.0439267328544
2909,160,23,4,23,8,15.885,3.8,21.7081408062527
2910,160,23,4,23,8,15.885,5.8,21.7920554452973
2911,161,23,8,27,8,4.415,3.8,25.2723090467512
2912,161,23,8,27,8,4.415,5.8,25.8093278380978
2913,161,23,8,27,8,7.185,3.8,25.3087082424506
2914,161,23,8,27,8,7.185,5.8,25.5067445874916
2915,161,23,8,27,8,10.185,3.8,25.7589861332727
2916,161,23,8,27,8,13.175,5.8,25.8946419820884
2917,161,23,8,27,8,15.885,3.8,25.614799574271
2918,161,23,8,27,8,15.885,5.8,25.5693092001392
2919,162,21,27,21,8,4.415,3.8,22.7207121349712
2920,162,21,27,21,8,4.415,5.8,22.74703272861
2921,162,21,27,21,8,7.185,3.8,22.8275249048481
2922,162,21,27,21,8,7.185,5.8,22.8258917797771
2923,162,21,27,21,8,10.185,3.8,22.9144723437499
2924,162,21,27,21,8,13.175,5.8,22.8258152306553
2925,162,21,27,21,8,15.885,3.8,22.7188290943903
2926,162,21,27,21,8,15.885,5.8,22.6952894529784
2927,163,17,10,25,8,4.415,3.8,24.3668840255942
2928,163,17,10,25,8,4.415,5.8,24.7155557884973
2929,163,17,10,25,8,7.185,3.8,24.1683126119163
2930,163,17,10,25,8,7.185,5.8,24.6649249792692
2931,163,17,10,25,8,10.185,3.8,24.7002165667691
2932,163,17,10,25,8,13.175,5.8,24.7402926745804
2933,163,17,10,25,8,15.885,3.8,24.6259710698051
2934,163,17,10,25,8,15.885,5.8,24.5625989976278
2935,164,20,17,25,8,4.415,3.8,25.1754151266525
2936,164,20,17,25,8,4.415,5.8,25.1934830997868
2937,164,20,17,25,8,7.185,3.8,25.1429136482466
2938,164,20,17,25,8,7.185,5.8,25.1730641054225
2939,164,20,17,25,8,10.185,3.8,25.4479215908484
2940,164,20,17,25,8,13.175,5.8,25.3743178401348
2941,164,20,17,25,8,15.885,3.8,25.1679954621385
2942,164,20,17,25,8,15.885,5.8,25.1810199413033
2943,165,17,10,23,8,4.415,3.8,22.8269112617641
2944,165,17,10,23,8,4.415,5.8,22.9322378006118
2945,165,17,10,23,8,7.185,3.8,22.6488094682483
2946,165,17,10,23,8,7.185,5.8,22.8852024282314
2947,165,17,10,23,8,10.185,3.8,23.0204051598831
2948,165,17,10,23,8,13.175,5.8,23.0490628909813
2949,165,17,10,23,8,15.885,3.8,22.8251088000974
2950,165,17,10,23,8,15.885,5.8,22.8553041868309
2951,166,15,12,24,8,4.415,3.8,24.1021317380255
2952,166,15,12,24,8,4.415,5.8,24.1284461365181
2953,166,15,12,24,8,7.185,3.8,24.2222037553315
2954,166,15,12,24,8,7.185,5.8,24.1901267770665
2955,166,15,12,24,8,10.185,3.8,24.3720211276786
2956,166,15,12,24,8,13.175,5.8,24.349417906355
2957,166,15,12,24,8,15.885,3.8,24.0640505187798
2958,166,15,12,24,8,15.885,5.8,24.1192757251467
2959,167,20,31,26,8,4.415,3.8,27.4001121606813
2960,167,20,31,26,8,4.415,5.8,27.427909251721
2961,167,20,31,26,8,7.185,3.8,27.4899428577351
2962,167,20,31,26,8,7.185,5.8,27.4917936113948
2963,167,20,31,26,8,10.185,3.8,27.5813280552943
2964,167,20,31,26,8,13.175,5.8,27.5188854439572
2965,167,20,31,26,8,15.885,3.8,27.4170623297472
2966,167,20,31,26,8,15.885,5.8,27.3971461250057
2967,168,15,9,28,8,4.415,3.8,27.155184221182
2968,168,15,9,28,8,4.415,5.8,27.3881696003436
2969,168,15,9,28,8,7.185,3.8,27.1208205118666
2970,168,15,9,28,8,7.185,5.8,27.2914382754997
2971,168,15,9,28,8,10.185,3.8,27.479366123177
2972,168,15,9,28,8,13.175,5.8,27.503177891908
2973,168,15,9,28,8,15.885,3.8,27.2808248661125
2974,168,15,9,28,8,15.885,5.8,27.2417594801337
2975,169,20,11,27,8,4.415,3.8,25.9216308525455
2976,169,20,11,27,8,4.415,5.8,26.4652212270619
2977,169,20,11,27,8,7.185,3.8,25.9162246448496
2978,169,20,11,27,8,7.185,5.8,26.2182838410369
2979,169,20,11,27,8,10.185,3.8,26.3432941685246
2980,169,20,11,27,8,13.175,5.8,26.4318390325062
2981,169,20,11,27,8,15.885,3.8,26.1598430099345
2982,169,20,11,27,8,15.885,5.8,26.1606960058406
2983,170,19,3,24,8,4.415,3.8,22.4869988180274
2984,170,19,3,24,8,4.415,5.8,23.0158544606274
2985,170,19,3,24,8,7.185,3.8,22.403743187024
2986,170,19,3,24,8,7.185,5.8,22.8402646835116
2987,170,19,3,24,8,10.185,3.8,23.1169871229586
2988,170,19,3,24,8,13.175,5.8,23.0227225127022
2989,170,19,3,24,8,15.885,3.8,23.0499597498402
2990,170,19,3,24,8,15.885,5.8,22.8248033310584
2991,171,14,26,25,8,4.415,3.8,24.7459750027637
2992,171,14,26,25,8,4.415,5.8,25.2204438376963
2993,171,14,26,25,8,7.185,3.8,24.9269258828075
2994,171,14,26,25,8,7.185,5.8,24.7741501087382
2995,171,14,26,25,8,10.185,3.8,24.9218027111528
2996,171,14,26,25,8,13.175,5.8,24.9020881761327
2997,171,14,26,25,8,15.885,3.8,25.0416491884142
2998,171,14,26,25,8,15.885,5.8,24.8246137150792
2999,172,21,11,24,8,4.415,3.8,23.5363567827184
3000,172,21,11,24,8,4.415,5.8,23.5381115365291
3001,172,21,11,24,8,7.185,3.8,23.5894360414114
3002,172,21,11,24,8,7.185,5.8,23.4942686846619
3003,172,21,11,24,8,10.185,3.8,23.6250916329401
3004,172,21,11,24,8,13.175,5.8,23.7450037479547
3005,172,21,11,24,8,15.885,3.8,23.5397471699581
3006,172,21,11,24,8,15.885,5.8,23.4361710936744
3007,173,18,14,22,8,4.415,3.8,22.5044521010013
3008,173,18,14,22,8,4.415,5.8,22.4612141289849
3009,173,18,14,22,8,7.185,3.8,22.502908512639
3010,173,18,14,22,8,7.185,5.8,22.5312993088623
3011,173,18,14,22,8,10.185,3.8,22.615563635217
3012,173,18,14,22,8,13.175,5.8,22.5186945990876
3013,173,18,14,22,8,15.885,3.8,22.3633679806337
3014,173,18,14,22,8,15.885,5.8,22.3585287593164
3015,174,22,11,23,8,4.415,3.8,22.481583094169
3016,174,22,11,23,8,4.415,5.8,22.8212736857293
3017,174,22,11,23,8,7.185,3.8,22.5332210973999
3018,174,22,11,23,8,7.185,5.8,22.6541775574367
3019,174,22,11,23,8,10.185,3.8,22.8722866552847
3020,174,22,11,23,8,13.175,5.8,22.9260498321325
3021,174,22,11,23,8,15.885,3.8,22.6317792789621
3022,174,22,11,23,8,15.885,5.8,22.6332915989028
3023,175,22,3,26,8,4.415,3.8,23.7110795797953
3024,175,22,3,26,8,4.415,5.8,24.3903100341082
3025,175,22,3,26,8,7.185,3.8,23.5469972689629
3026,175,22,3,26,8,7.185,5.8,24.0610266367103
3027,175,22,3,26,8,10.185,3.8,24.1746875589733
3028,175,22,3,26,8,13.175,5.8,23.4857953798565
3029,175,22,3,26,8,15.885,3.8,24.1581719806475
3030,175,22,3,26,8,15.885,5.8,23.5171754179832
3031,176,22,20,25,8,4.415,3.8,25.493901453961
3032,176,22,20,25,8,4.415,5.8,25.4741020667528
3033,176,22,20,25,8,7.185,3.8,25.6358341026174
3034,176,22,20,25,8,7.185,5.8,25.6808019745276
3035,176,22,20,25,8,10.185,3.8,25.7977551297578
3036,176,22,20,25,8,13.175,5.8,25.6460435476982
3037,176,22,20,25,8,15.885,3.8,25.434653388395
3038,176,22,20,25,8,15.885,5.8,25.4626509464364
3039,177,15,11,27,8,4.415,3.8,26.2924641347714
3040,177,15,11,27,8,4.415,5.8,26.593894094191
3041,177,15,11,27,8,7.185,3.8,26.2634622685339
3042,177,15,11,27,8,7.185,5.8,26.5258933149064
3043,177,15,11,27,8,10.185,3.8,26.648874967651
3044,177,15,11,27,8,13.175,5.8,26.7460884114627
3045,177,15,11,27,8,15.885,3.8,26.5724756145776
3046,177,15,11,27,8,15.885,5.8,26.5142605547348
3047,178,16,1,28,8,4.415,3.8,26.3460656400422
3048,178,16,1,28,8,4.415,5.8,26.5831039046244
3049,178,16,1,28,8,7.185,3.8,26.2577480949797
3050,178,16,1,28,8,7.185,5.8,26.1084411016718
3051,178,16,1,28,8,10.185,3.8,26.3554453100348
3052,178,16,1,28,8,13.175,5.8,25.5240514649781
3053,178,16,1,28,8,15.885,3.8,26.7229937613873
3054,178,16,1,28,8,15.885,5.8,26.2219206407914
3055,179,16,9,20,8,4.415,3.8,20.3181836190051
3056,179,16,9,20,8,4.415,5.8,20.3759097113716
3057,179,16,9,20,8,7.185,3.8,20.3193966640029
3058,179,16,9,20,8,7.185,5.8,20.3624370403995
3059,179,16,9,20,8,10.185,3.8,20.4263074078675
3060,179,16,9,20,8,13.175,5.8,20.4758950413631
3061,179,16,9,20,8,15.885,3.8,20.2929763534117
3062,179,16,9,20,8,15.885,5.8,20.275185347108
3063,180,18,7,26,8,4.415,3.8,24.8803817843449
3064,180,18,7,26,8,4.415,5.8,25.359724220525
3065,180,18,7,26,8,7.185,3.8,24.8167929222254
3066,180,18,7,26,8,7.185,5.8,25.0320124936058
3067,180,18,7,26,8,10.185,3.8,25.1797003586879
3068,180,18,7,26,8,13.175,5.8,24.5422331507967
3069,180,18,7,26,8,15.885,3.8,25.0500040708919
3070,180,18,7,26,8,15.885,5.8,24.5918219563586
3071,181,12,17,23,8,4.415,3.8,23.7464220297405
3072,181,12,17,23,8,4.415,5.8,23.7549716331721
3073,181,12,17,23,8,7.185,3.8,23.8565892419545
3074,181,12,17,23,8,7.185,5.8,24.0558212247789
3075,181,12,17,23,8,10.185,3.8,24.0049009506522
3076,181,12,17,23,8,13.175,5.8,23.9973977528044
3077,181,12,17,23,8,15.885,3.8,23.6940153070608
3078,181,12,17,23,8,15.885,5.8,23.7533467122342
3079,182,21,30,21,8,4.415,3.8,22.9780280002191
3080,182,21,30,21,8,4.415,5.8,22.9685578455588
3081,182,21,30,21,8,7.185,3.8,23.0615184135836
3082,182,21,30,21,8,7.185,5.8,22.9950927999692
3083,182,21,30,21,8,10.185,3.8,23.1336650931461
3084,182,21,30,21,8,13.175,5.8,23.0722980281049
3085,182,21,30,21,8,15.885,3.8,22.9826619491907
3086,182,21,30,21,8,15.885,5.8,22.9270410855899
3087,183,20,31,25,8,4.415,3.8,26.5352251877175
3088,183,20,31,25,8,4.415,5.8,26.5629241808935
3089,183,20,31,25,8,7.185,3.8,26.619157022617
3090,183,20,31,25,8,7.185,5.8,26.5983175032134
3091,183,20,31,25,8,10.185,3.8,26.7065653938224
3092,183,20,31,25,8,13.175,5.8,26.6536957287135
3093,183,20,31,25,8,15.885,3.8,26.546007986244
3094,183,20,31,25,8,15.885,5.8,26.520571753105
3095,184,14,29,21,8,4.415,3.8,22.7419194293863
3096,184,14,29,21,8,4.415,5.8,22.7348029636327
3097,184,14,29,21,8,7.185,3.8,22.803505046989
3098,184,14,29,21,8,7.185,5.8,22.7755262460026
3099,184,14,29,21,8,10.185,3.8,22.8943261538796
3100,184,14,29,21,8,13.175,5.8,22.8456633379928
3101,184,14,29,21,8,15.885,3.8,22.6998758795701
3102,184,14,29,21,8,15.885,5.8,22.675245324865
3103,185,24,3,21,8,4.415,3.8,19.6604862281263
3104,185,24,3,21,8,4.415,5.8,20.3173179188518
3105,185,24,3,21,8,7.185,3.8,19.7276966324111
3106,185,24,3,21,8,7.185,5.8,19.9604008253889
3107,185,24,3,21,8,10.185,3.8,20.0902231579857
3108,185,24,3,21,8,13.175,5.8,20.2238367458469
3109,185,24,3,21,8,15.885,3.8,19.9914367313877
3110,185,24,3,21,8,15.885,5.8,19.915575485071
3111,186,12,5,22,8,4.415,3.8,21.9323939761141
3112,186,12,5,22,8,4.415,5.8,21.8197404775411
3113,186,12,5,22,8,7.185,3.8,21.7552112047224
3114,186,12,5,22,8,7.185,5.8,21.7792643887311
3115,186,12,5,22,8,10.185,3.8,22.048271795737
3116,186,12,5,22,8,13.175,5.8,22.1339105190002
3117,186,12,5,22,8,15.885,3.8,21.9755291167818
3118,186,12,5,22,8,15.885,5.8,21.9641294314622
3119,187,25,3,21,8,4.415,3.8,19.6084015318829
3120,187,25,3,21,8,4.415,5.8,20.2589764185558
3121,187,25,3,21,8,7.185,3.8,19.5807776200607
3122,187,25,3,21,8,7.185,5.8,19.9235494396978
3123,187,25,3,21,8,10.185,3.8,20.036029452073
3124,187,25,3,21,8,13.175,5.8,20.1780172659115
3125,187,25,3,21,8,15.885,3.8,19.9024972991544
3126,187,25,3,21,8,15.885,5.8,19.8231654179492
3127,188,16,7,28,8,4.415,3.8,26.808870258596
3128,188,16,7,28,8,4.415,5.8,26.9150585132131
3129,188,16,7,28,8,7.185,3.8,26.5062393484734
3130,188,16,7,28,8,7.185,5.8,26.770847105295
3131,188,16,7,28,8,10.185,3.8,26.8147966067355
3132,188,16,7,28,8,13.175,5.8,27.040880572029
3133,188,16,7,28,8,15.885,3.8,27.2039497879637
3134,188,16,7,28,8,15.885,5.8,26.793342262692
3135,189,15,24,26,8,4.415,3.8,26.7729094275247
3136,189,15,24,26,8,4.415,5.8,26.8491943787847
3137,189,15,24,26,8,7.185,3.8,27.0158096575316
3138,189,15,24,26,8,7.185,5.8,27.0870606272805
3139,189,15,24,26,8,10.185,3.8,27.1000593372367
3140,189,15,24,26,8,13.175,5.8,27.0402654675523
3141,189,15,24,26,8,15.885,3.8,26.7875492340787
3142,189,15,24,26,8,15.885,5.8,26.8238619351366
3143,190,22,3,20,8,4.415,3.8,19.0471343494837
3144,190,22,3,20,8,4.415,5.8,19.5963931492117
3145,190,22,3,20,8,7.185,3.8,19.1130674516561
3146,190,22,3,20,8,7.185,5.8,19.3212488158673
3147,190,22,3,20,8,10.185,3.8,19.4440092846317
3148,190,22,3,20,8,13.175,5.8,19.5565986652346
3149,190,22,3,20,8,15.885,3.8,19.165057679868
3150,190,22,3,20,8,15.885,5.8,19.2995794350635
3151,191,12,9,23,8,4.415,3.8,23.1564638091166
3152,191,12,9,23,8,4.415,5.8,23.2368669228479
3153,191,12,9,23,8,7.185,3.8,23.1043673601271
3154,191,12,9,23,8,7.185,5.8,23.2543821754994
3155,191,12,9,23,8,10.185,3.8,23.3249877053273
3156,191,12,9,23,8,13.175,5.8,23.3561705843003
3157,191,12,9,23,8,15.885,3.8,23.1697274685127
3158,191,12,9,23,8,15.885,5.8,23.1429855182517
3159,192,12,15,20,8,4.415,3.8,20.9396801195624
3160,192,12,15,20,8,4.415,5.8,20.953908545855
3161,192,12,15,20,8,7.185,3.8,21.1152655576695
3162,192,12,15,20,8,7.185,5.8,21.3140900951004
3163,192,12,15,20,8,10.185,3.8,21.2248324313126
3164,192,12,15,20,8,13.175,5.8,21.2024735673513
3165,192,12,15,20,8,15.885,3.8,20.8978576307517
3166,192,12,15,20,8,15.885,5.8,20.9469557787156
3167,193,14,5,21,8,4.415,3.8,20.8369585086799
3168,193,14,5,21,8,4.415,5.8,21.0126426495908
3169,193,14,5,21,8,7.185,3.8,20.7569315257295
3170,193,14,5,21,8,7.185,5.8,21.0194420409651
3171,193,14,5,21,8,10.185,3.8,21.1274393445019
3172,193,14,5,21,8,13.175,5.8,21.1100773465097
3173,193,14,5,21,8,15.885,3.8,20.9414833964794
3174,193,14,5,21,8,15.885,5.8,20.9164642635928
3175,194,13,14,27,8,4.415,3.8,26.87403913759
3176,194,13,14,27,8,4.415,5.8,26.9610188140638
3177,194,13,14,27,8,7.185,3.8,26.6630553251366
3178,194,13,14,27,8,7.185,5.8,26.9465170183591
3179,194,13,14,27,8,10.185,3.8,26.9731852607836
3180,194,13,14,27,8,13.175,5.8,27.0717579542324
3181,194,13,14,27,8,15.885,3.8,26.8174826141627
3182,194,13,14,27,8,15.885,5.8,26.889308695418
3183,195,11,8,23,8,4.415,3.8,23.2748242455086
3184,195,11,8,23,8,4.415,5.8,23.2800704395034
3185,195,11,8,23,8,7.185,3.8,23.3577163083782
3186,195,11,8,23,8,7.185,5.8,23.3897055752536
3187,195,11,8,23,8,10.185,3.8,23.3848005020633
3188,195,11,8,23,8,13.175,5.8,23.4418020268062
3189,195,11,8,23,8,15.885,3.8,23.1800292589843
3190,195,11,8,23,8,15.885,5.8,23.2003545337101
3191,196,14,26,22,8,4.415,3.8,23.443542472228
3192,196,14,26,22,8,4.415,5.8,23.4634409967039
3193,196,14,26,22,8,7.185,3.8,23.5491152426854
3194,196,14,26,22,8,7.185,5.8,23.5702982571363
3195,196,14,26,22,8,10.185,3.8,23.6400943238261
3196,196,14,26,22,8,13.175,5.8,23.5701171531937
3197,196,14,26,22,8,15.885,3.8,23.4044575906914
3198,196,14,26,22,8,15.885,5.8,23.4156829432875
3199,197,25,7,22,8,4.415,3.8,20.9110339781201
3200,197,25,7,22,8,4.415,5.8,21.5609688832492
3201,197,25,7,22,8,7.185,3.8,20.9347918300385
3202,197,25,7,22,8,7.185,5.8,21.2614966718896
3203,197,25,7,22,8,10.185,3.8,21.3532946458961
3204,197,25,7,22,8,13.175,5.8,21.5006254130861
3205,197,25,7,22,8,15.885,3.8,21.1659002255013
3206,197,25,7,22,8,15.885,5.8,21.0886753949247
3207,198,16,23,28,8,4.415,3.8,28.4708238249897
3208,198,16,23,28,8,4.415,5.8,28.4661553304435
3209,198,16,23,28,8,7.185,3.8,28.6397312847639
3210,198,16,23,28,8,7.185,5.8,28.6798521523637
3211,198,16,23,28,8,10.185,3.8,28.7425798678291
3212,198,16,23,28,8,13.175,5.8,28.6797144523309
3213,198,16,23,28,8,15.885,3.8,28.4279261867392
3214,198,16,23,28,8,15.885,5.8,28.4706083514741
3215,199,20,3,25,8,4.415,3.8,23.093530143406
3216,199,20,3,25,8,4.415,5.8,23.7245127273634
3217,199,20,3,25,8,7.185,3.8,23.3202242737318
3218,199,20,3,25,8,7.185,5.8,23.4143889534395
3219,199,20,3,25,8,10.185,3.8,23.646558853894
3220,199,20,3,25,8,13.175,5.8,23.1461247634631
3221,199,20,3,25,8,15.885,3.8,23.6393944242681
3222,199,20,3,25,8,15.885,5.8,22.9672892127277
3223,200,12,9,21,8,4.415,3.8,21.412983300043
3224,200,12,9,21,8,4.415,5.8,21.5068968830697
3225,200,12,9,21,8,7.185,3.8,21.5353288750036
3226,200,12,9,21,8,7.185,5.8,21.615546398181
3227,200,12,9,21,8,10.185,3.8,21.5976307881756
3228,200,12,9,21,8,13.175,5.8,21.6328110985511
3229,200,12,9,21,8,15.885,3.8,21.2950033617381
3230,200,12,9,21,8,15.885,5.8,21.3957412810388
3231,201,27,7,20,8,4.415,3.8,19.1916412692826
3232,201,27,7,20,8,4.415,5.8,19.7367241402833
3233,201,27,7,20,8,7.185,3.8,19.2377219062466
3234,201,27,7,20,8,7.185,5.8,19.4653563456655
3235,201,27,7,20,8,10.185,3.8,19.7657880796053
3236,201,27,7,20,8,13.175,5.8,19.7224571497397
3237,201,27,7,20,8,15.885,3.8,19.3025164451923
3238,201,27,7,20,8,15.885,5.8,19.2818691545793
3239,202,18,5,21,8,4.415,3.8,20.6851802811084
3240,202,18,5,21,8,4.415,5.8,20.7474790010102
3241,202,18,5,21,8,7.185,3.8,20.8273591530926
3242,202,18,5,21,8,7.185,5.8,20.7127236923378
3243,202,18,5,21,8,10.185,3.8,20.8233171789621
3244,202,18,5,21,8,13.175,5.8,20.8414168576656
3245,202,18,5,21,8,15.885,3.8,20.6344924823312
3246,202,18,5,21,8,15.885,5.8,20.6235969168516
3247,203,15,11,22,8,4.415,3.8,22.2630250227741
